Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
24,3/21/14,UNC,N,Providence,W 79-77,200,33,71,0.465,29,56,0.518,4,15,0.267,9,13,0.692,79
25,3/22/14,Michigan,N,Texas,W 79-65,200,24,54,0.444,10,26,0.385,14,28,0.5,17,21,0.81,79
26,3/27/14,Florida,N,UCLA,W 79-68,200,29,58,0.5,21,37,0.568,8,21,0.381,13,18,0.722,79
27,3/19/14,Tennessee,N,Iowa,W 78-65 (OT),225,24,54,0.444,19,33,0.576,5,21,0.238,25,30,0.833,78
28,3/20/14,Delaware,N,Michigan State,L 78-93,200,20,55,0.364,12,35,0.343,8,20,0.4,30,39,0.769,78
29,3/21/14,Mercer,N,Duke,W 78-71,200,25,45,0.556,20,32,0.625,5,13,0.385,23,28,0.821,78
30,3/23/14,Kentucky,N,Wichita State,W 78-76,200,27,50,0.54,19,32,0.594,8,18,0.444,16,22,0.727,78
31,3/23/14,Virginia,N,Memphis,W 78-60,200,30,54,0.556,25,43,0.581,5,11,0.455,13,16,0.813,78
32,3/20/14,Pitt,N,Colorado,W 77-48,200,31,61,0.508,27,47,0.574,4,14,0.286,11,12,0.917,77
33,3/20/14,Syracuse,N,Western Mich.,W 77-53,200,28,57,0.491,21,40,0.525,7,17,0.412,14,17,0.824,77
34,3/21/14,Oklahoma State,N,Gonzaga,L 77-85,200,26,65,0.4,23,50,0.46,3,15,0.2,22,37,0.595,77
35,3/21/14,Providence,N,UNC,L 77-79,200,28,53,0.528,24,37,0.649,4,16,0.25,17,21,0.81,77
36,3/21/14,Stephen F. Austin,N,VCU,W 77-75 (OT),225,27,51,0.529,21,35,0.6,6,16,0.375,17,23,0.739,77
37,3/22/14,UConn,N,Villanova,W 77-65,200,23,52,0.442,14,32,0.438,9,20,0.45,22,28,0.786,77
38,3/22/14,Oregon,N,Wisconsin,L 77-85,200,24,49,0.49,16,31,0.516,8,18,0.444,21,23,0.913,77
39,3/23/14,UCLA,N,Stephen F. Austin,W 77-60,200,29,53,0.547,25,39,0.641,4,14,0.286,15,23,0.652,77
40,3/21/14,Creighton,N,Louisiana,W 76-66,200,28,54,0.519,19,31,0.613,9,23,0.391,11,21,0.524,76
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
41,3/21/14,UCLA,N,Tulsa,W 76-59,200,29,63,0.46,24,47,0.511,5,16,0.313,13,15,0.867,76
42,3/23/14,Wichita State,N,Kentucky,L 76-78,200,27,49,0.551,17,28,0.607,10,21,0.476,12,18,0.667,76
43,3/28/14,Iowa State,N,UConn,L 76-81,200,32,69,0.464,26,53,0.491,6,16,0.375,6,15,0.4,76
44,3/20/14,Wisconsin,N,American,W 75-35,200,26,52,0.5,16,29,0.552,10,23,0.435,13,14,0.929,75
45,3/20/14,Oklahoma,N,North Dakota St.,L 75-80 (OT),225,25,72,0.347,13,42,0.31,12,30,0.4,13,18,0.722,75
46,3/21/14,N.C. Central,N,Iowa State,L 75-93,200,30,65,0.462,25,49,0.51,5,16,0.313,10,12,0.833,75
47,3/21/14,VCU,N,Stephen F. Austin,L 75-77 (OT),225,30,65,0.462,22,44,0.5,8,21,0.381,7,11,0.636,75
48,3/30/14,Kentucky,N,Michigan,W 75-72,200,31,58,0.534,24,47,0.511,7,11,0.636,6,11,0.545,75
49,3/18/14,NC State,N,Xavier,W 74-59,200,29,53,0.547,25,39,0.641,4,14,0.286,12,16,0.75,74
50,3/21/14,Baylor,N,Nebraska,W 74-60,200,17,42,0.405,15,29,0.517,2,13,0.154,38,48,0.792,74
51,3/28/14,Kentucky,N,Louisville,W 74-69,200,24,55,0.436,20,41,0.488,4,14,0.286,22,27,0.815,74
52,4/5/14,Kentucky,N,Wisconsin,W 74-73,199,29,58,0.5,27,53,0.509,2,5,0.4,14,21,0.667,74
53,3/20/14,Villanova,N,Milwaukee,W 73-53,200,28,62,0.452,24,39,0.615,4,23,0.174,13,16,0.813,73
54,3/20/14,San Diego State,N,New Mexico St.,W 73-69 (OT),225,23,59,0.39,17,42,0.405,6,17,0.353,21,27,0.778,73
55,3/22/14,Harvard,N,Michigan State,L 73-80,200,22,53,0.415,16,36,0.444,6,17,0.353,23,30,0.767,73
56,3/28/14,Michigan,N,Tennessee,W 73-71,200,27,49,0.551,16,29,0.552,11,20,0.55,8,10,0.8,73
57,4/5/14,Wisconsin,N,Kentucky,L 73-74,200,23,50,0.46,15,30,0.5,8,20,0.4,19,20,0.95,73
58,3/27/14,Stanford,N,Dayton,L 72-82,200,22,58,0.379,17,37,0.459,5,21,0.238,23,33,0.697,72
59,3/30/14,Michigan,N,Kentucky,L 72-75,200,27,57,0.474,20,39,0.513,7,18,0.389,11,14,0.786,72
60,3/18/14,Albany (NY),N,Mt. St. Mary's,W 71-64,200,27,47,0.574,25,38,0.658,2,9,0.222,15,19,0.789,71
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
61,3/20/14,Louisville,N,Manhattan,W 71-64,200,20,55,0.364,16,42,0.381,4,13,0.308,27,35,0.771,71
62,3/21/14,Duke,N,Mercer,L 71-78,200,22,62,0.355,7,25,0.28,15,37,0.405,12,13,0.923,71
63,3/21/14,Memphis,N,George Washington,W 71-66,200,27,55,0.491,21,33,0.636,6,22,0.273,11,16,0.688,71
64,3/28/14,Tennessee,N,Michigan,L 71-73,200,30,57,0.526,27,46,0.587,3,11,0.273,8,14,0.571,71
65,3/21/14,Virginia,N,Coastal Caro.,W 70-59,200,21,40,0.525,13,23,0.565,8,17,0.471,20,25,0.8,70
66,3/27/14,Arizona,N,San Diego State,W 70-64,200,23,48,0.479,18,36,0.5,5,12,0.417,19,25,0.76,70
67,3/19/14,Texas Southern,N,Cal Poly,L 69-81,200,24,50,0.48,20,37,0.541,4,13,0.308,17,22,0.773,69
68,3/20/14,New Mexico St.,N,San Diego State,L 69-73 (OT),225,26,65,0.4,21,49,0.429,5,16,0.313,12,20,0.6,69
69,3/21/14,Eastern Ky.,N,Kansas,L 69-80,200,22,57,0.386,10,26,0.385,12,31,0.387,13,16,0.813,69
70,3/27/14,Wisconsin,N,Baylor,W 69-52,200,26,51,0.51,20,35,0.571,6,16,0.375,11,20,0.55,69
71,3/28/14,Louisville,N,Kentucky,L 69-74,200,26,53,0.491,22,38,0.579,4,15,0.267,13,23,0.565,69
72,3/20/14,BYU,N,Oregon,L 68-87,200,20,61,0.328,15,42,0.357,5,19,0.263,23,30,0.767,68
73,3/21/14,Arizona,N,Weber State,W 68-59,200,26,47,0.553,19,33,0.576,7,14,0.5,9,16,0.563,68
74,3/27/14,UCLA,N,Florida,L 68-79,200,27,64,0.422,24,46,0.522,3,18,0.167,11,15,0.733,68
75,3/20/14,Florida,N,Albany (NY),W 67-55,200,25,49,0.51,22,37,0.595,3,12,0.25,14,18,0.778,67
76,3/21/14,UMass,N,Tennessee,L 67-86,200,28,66,0.424,25,55,0.455,3,11,0.273,8,11,0.727,67
77,3/21/14,Louisiana,N,Creighton,L 66-76,200,25,66,0.379,21,50,0.42,4,16,0.25,12,17,0.706,66
78,3/21/14,George Washington,N,Memphis,L 66-71,200,25,56,0.446,23,44,0.523,2,12,0.167,14,24,0.583,66
79,3/22/14,Louisville,N,Saint Louis,W 66-51,200,22,49,0.449,16,32,0.5,6,17,0.353,16,24,0.667,66
80,3/19/14,Iowa,N,Tennessee,L 65-78 (OT),225,24,58,0.414,20,42,0.476,4,16,0.25,13,15,0.867,65
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
81,3/22/14,Villanova,N,UConn,L 65-77,200,18,51,0.353,7,20,0.35,11,31,0.355,18,24,0.75,65
82,3/22/14,Texas,N,Michigan,L 65-79,201,23,62,0.371,19,51,0.373,4,11,0.364,15,16,0.938,65
83,3/18/14,Mt. St. Mary's,N,Albany (NY),L 64-71,200,22,60,0.367,10,23,0.435,12,37,0.324,8,12,0.667,64
84,3/20/14,Manhattan,N,Louisville,L 64-71,200,23,51,0.451,20,46,0.435,3,5,0.6,15,21,0.714,64
85,3/21/14,Wichita State,N,Cal Poly,W 64-37,200,23,50,0.46,17,31,0.548,6,19,0.316,12,21,0.571,64
86,3/27/14,San Diego State,N,Arizona,L 64-70,200,21,54,0.389,17,40,0.425,4,14,0.286,18,23,0.783,64
87,3/29/14,Wisconsin,N,Arizona,W 64-63 (OT),225,24,61,0.393,18,44,0.409,6,17,0.353,10,12,0.833,64
88,3/22/14,San Diego State,N,North Dakota St.,W 63-44,200,19,44,0.432,12,28,0.429,7,16,0.438,18,24,0.75,63
89,3/23/14,Mercer,N,Tennessee,L 63-83,200,24,53,0.453,16,31,0.516,8,22,0.364,7,9,0.778,63
90,3/29/14,Arizona,N,Wisconsin,L 63-64 (OT),225,23,59,0.39,18,47,0.383,5,12,0.417,12,17,0.706,63
91,4/5/14,UConn,N,Florida,W 63-53,200,24,43,0.558,19,31,0.613,5,12,0.417,10,13,0.769,63
92,3/29/14,Florida,N,Dayton,W 62-52,200,18,48,0.375,13,33,0.394,5,15,0.333,21,28,0.75,62
93,3/20/14,Harvard,N,Cincinnati,W 61-57,200,19,44,0.432,13,27,0.481,6,17,0.353,17,28,0.607,61
94,3/22/14,Florida,N,Pitt,W 61-45,200,25,58,0.431,20,38,0.526,5,20,0.25,6,9,0.667,61
95,3/23/14,Gonzaga,N,Arizona,L 61-84,200,22,54,0.407,16,38,0.421,6,16,0.375,11,13,0.846,61
96,3/28/14,Michigan State,N,Virginia,W 61-59,200,21,47,0.447,16,33,0.485,5,14,0.357,14,18,0.778,61
97,3/20/14,Dayton,N,Ohio State,W 60-59,200,22,49,0.449,19,36,0.528,3,13,0.231,13,17,0.765,60
98,3/21/14,Nebraska,N,Baylor,L 60-74,200,23,54,0.426,19,33,0.576,4,21,0.19,10,16,0.625,60
99,3/23/14,Stanford,N,Kansas,W 60-57,200,21,47,0.447,21,38,0.553,0,9,0,18,26,0.692,60
100,3/23/14,Memphis,N,Virginia,L 60-78,200,24,59,0.407,21,46,0.457,3,13,0.231,9,21,0.429,60
101,3/23/14,Stephen F. Austin,N,UCLA,L 60-77,200,20,57,0.351,13,30,0.433,7,27,0.259,13,16,0.813,60
102,3/30/14,UConn,N,Michigan State,W 60-54,200,17,49,0.347,12,27,0.444,5,22,0.227,21,22,0.955,60
103,4/7/14,UConn,N,Kentucky,W 60-54,200,22,53,0.415,16,34,0.471,6,19,0.316,10,10,1,60
104,3/18/14,Xavier,N,NC State,L 59-74,200,23,55,0.418,21,41,0.512,2,14,0.143,11,16,0.688,59
105,3/20/14,Ohio State,N,Dayton,L 59-60,200,24,50,0.48,21,38,0.553,3,12,0.25,8,12,0.667,59
106,3/21/14,Weber State,N,Arizona,L 59-68,200,16,53,0.302,9,36,0.25,7,17,0.412,20,23,0.87,59
107,3/21/14,Coastal Caro.,N,Virginia,L 59-70,200,21,50,0.42,12,31,0.387,9,19,0.474,8,14,0.571,59
108,3/21/14,Tulsa,N,UCLA,L 59-76,200,21,57,0.368,14,38,0.368,7,19,0.368,10,14,0.714,59
109,3/28/14,Virginia,N,Michigan State,L 59-61,200,20,57,0.351,14,39,0.359,6,18,0.333,13,17,0.765,59
110,3/21/14,Stanford,N,New Mexico,W 58-53,200,19,49,0.388,11,34,0.324,8,15,0.533,12,17,0.706,58
111,3/20/14,Cincinnati,N,Harvard,L 57-61,200,21,57,0.368,17,45,0.378,4,12,0.333,11,16,0.688,57
112,3/20/14,Michigan,N,Wofford,W 57-40,200,22,46,0.478,15,29,0.517,7,17,0.412,6,9,0.667,57
113,3/23/14,Kansas,N,Stanford,L 57-60,200,19,58,0.328,14,42,0.333,5,16,0.313,14,18,0.778,57
114,3/21/14,Kentucky,N,Kansas State,W 56-49,200,19,50,0.38,15,35,0.429,4,15,0.267,14,21,0.667,56
115,3/20/14,Albany (NY),N,Florida,L 55-67,200,20,51,0.392,16,38,0.421,4,13,0.308,11,14,0.786,55
116,3/22/14,Dayton,N,Syracuse,W 55-53,200,19,46,0.413,12,30,0.4,7,16,0.438,10,18,0.556,55
117,3/23/14,Creighton,N,Baylor,L 55-85,200,22,55,0.4,17,31,0.548,5,24,0.208,6,9,0.667,55
118,3/30/14,Michigan State,N,UConn,L 54-60,200,18,46,0.391,7,17,0.412,11,29,0.379,7,8,0.875,54
119,4/7/14,Kentucky,N,UConn,L 54-60,200,18,46,0.391,13,30,0.433,5,16,0.313,13,24,0.542,54
120,3/20/14,Milwaukee,N,Villanova,L 53-73,200,18,63,0.286,12,39,0.308,6,24,0.25,11,15,0.733,53
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
121,3/20/14,Western Mich.,N,Syracuse,L 53-77,200,17,49,0.347,13,31,0.419,4,18,0.222,15,20,0.75,53
122,3/21/14,New Mexico,N,Stanford,L 53-58,201,19,52,0.365,15,31,0.484,4,21,0.19,11,19,0.579,53
123,3/22/14,Syracuse,N,Dayton,L 53-55,200,21,54,0.389,21,44,0.477,0,10,0,11,14,0.786,53
124,4/5/14,Florida,N,UConn,L 53-63,200,19,49,0.388,18,39,0.462,1,10,0.1,14,20,0.7,53
125,3/27/14,Baylor,N,Wisconsin,L 52-69,200,18,57,0.316,16,42,0.381,2,15,0.133,14,18,0.778,52
126,3/29/14,Dayton,N,Florida,L 52-62,200,19,48,0.396,11,30,0.367,8,18,0.444,6,8,0.75,52
127,3/22/14,Saint Louis,N,Louisville,L 51-66,200,21,53,0.396,21,38,0.553,0,15,0,9,16,0.563,51
128,3/21/14,Kansas State,N,Kentucky,L 49-56,200,19,53,0.358,14,32,0.438,5,21,0.238,6,12,0.5,49
129,3/20/14,Colorado,N,Pitt,L 48-77,200,15,42,0.357,11,26,0.423,4,16,0.25,14,18,0.778,48
130,3/22/14,Pitt,N,Florida,L 45-61,200,19,51,0.373,15,34,0.441,4,17,0.235,3,6,0.5,45
131,3/22/14,North Dakota St.,N,San Diego State,L 44-63,200,15,47,0.319,13,36,0.361,2,11,0.182,12,17,0.706,44
132,3/20/14,Wofford,N,Michigan,L 40-57,200,18,53,0.34,17,34,0.5,1,19,0.053,3,4,0.75,40
133,3/21/14,Cal Poly,N,Wichita State,L 37-64,200,12,58,0.207,7,30,0.233,5,28,0.179,8,18,0.444,37
134,3/20/14,American,N,Wisconsin,L 35-75,200,11,37,0.297,7,22,0.318,4,15,0.267,9,15,0.6,35
