Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
49,3/31/12,Kentucky,N,Louisville,W 69-61,200,28,49,0.571,26,42,0.619,2,7,0.286,11,20,0.55,69
50,3/15/12,Baylor,N,S Dakota St.,W 68-60,200,23,52,0.442,15,32,0.469,8,20,0.4,14,20,0.7,68
51,3/15/12,BYU,N,Marquette,L 68-88,200,23,61,0.377,16,42,0.381,7,19,0.368,15,22,0.682,68
52,3/15/12,Colorado,N,UNLV,W 68-64,200,22,48,0.458,15,36,0.417,7,12,0.583,17,27,0.63,68
53,3/15/12,Long Beach St.,N,New Mexico,L 68-75,200,28,65,0.431,24,49,0.49,4,16,0.25,8,14,0.571,68
54,3/22/12,Florida,N,Marquette,W 68-58,200,24,59,0.407,17,32,0.531,7,27,0.259,13,15,0.867,68
55,3/24/12,Florida,N,Louisville,L 68-72,200,24,48,0.5,16,28,0.571,8,20,0.4,12,18,0.667,68
56,3/16/12,LIU-Brooklyn,N,Michigan State,L 67-89,200,22,50,0.44,14,33,0.424,8,17,0.471,15,23,0.652,67
57,3/16/12,Xavier,N,Notre Dame,W 67-63,200,22,44,0.5,17,34,0.5,5,10,0.5,18,27,0.667,67
58,3/25/12,UNC,N,Kansas,L 67-80,200,28,64,0.438,26,47,0.553,2,17,0.118,9,12,0.75,67
59,4/2/12,Kentucky,N,Kansas,W 67-59,200,23,56,0.411,17,42,0.405,6,14,0.429,15,21,0.714,67
60,3/15/12,New Mexico St.,N,Indiana,L 66-79,200,27,49,0.551,23,37,0.622,4,12,0.333,8,10,0.8,66
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
61,3/15/12,Western Ky.,N,Kentucky,L 66-81,200,25,63,0.397,19,48,0.396,6,15,0.4,10,16,0.625,66
62,3/16/12,Florida State,N,St. Bonaventure,W 66-63,200,24,53,0.453,17,34,0.5,7,19,0.368,11,14,0.786,66
63,3/17/12,Gonzaga,N,Ohio State,L 66-73,200,22,56,0.393,14,33,0.424,8,23,0.348,14,19,0.737,66
64,3/18/12,NC State,N,Georgetown,W 66-63,200,20,54,0.37,13,39,0.333,7,15,0.467,19,31,0.613,66
65,3/22/12,Cincinnati,N,Ohio State,L 66-81,200,26,56,0.464,17,33,0.515,9,23,0.391,5,8,0.625,66
66,3/14/12,South Florida,N,California,W 65-54,200,28,49,0.571,23,34,0.676,5,15,0.333,4,8,0.5,65
67,3/15/12,UNC Asheville,N,Syracuse,L 65-72,200,21,49,0.429,12,26,0.462,9,23,0.391,14,16,0.875,65
68,3/16/12,Cincinnati,N,Texas,W 65-59,200,27,59,0.458,24,43,0.558,3,16,0.188,8,16,0.5,65
69,3/16/12,Kansas,N,Detroit,W 65-50,200,23,50,0.46,18,34,0.529,5,16,0.313,14,23,0.609,65
70,3/16/12,Ohio,N,Michigan,W 65-60,200,22,43,0.512,16,27,0.593,6,16,0.375,15,17,0.882,65
71,3/16/12,San Diego State,N,NC State,L 65-79,200,23,61,0.377,15,38,0.395,8,23,0.348,11,14,0.786,65
72,3/18/12,Michigan State,N,Saint Louis,W 65-61,200,25,46,0.543,21,36,0.583,4,10,0.4,11,17,0.647,65
73,3/23/12,Ohio,N,UNC,L 65-73 (OT),225,23,71,0.324,11,39,0.282,12,32,0.375,7,8,0.875,65
74,3/15/12,UNLV,N,Colorado,L 64-68,200,23,71,0.324,14,35,0.4,9,36,0.25,9,17,0.529,64
75,3/15/12,UConn,N,Iowa State,L 64-77,200,21,56,0.375,14,37,0.378,7,19,0.368,15,22,0.682,64
76,3/15/12,Southern Miss,N,Kansas State,L 64-70,200,22,60,0.367,14,37,0.378,8,23,0.348,12,17,0.706,64
77,3/22/12,Syracuse,N,Wisconsin,W 64-63,200,27,49,0.551,22,40,0.55,5,9,0.556,5,9,0.556,64
78,3/31/12,Kansas,N,Ohio State,W 64-62,200,25,56,0.446,22,45,0.489,3,11,0.273,11,14,0.786,64
79,3/16/12,St. Bonaventure,N,Florida State,L 63-66,200,23,57,0.404,16,43,0.372,7,14,0.5,10,13,0.769,63
80,3/16/12,Notre Dame,N,Xavier,L 63-67,200,25,49,0.51,16,28,0.571,9,21,0.429,4,9,0.444,63
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
81,3/17/12,Colorado,N,Baylor,L 63-80,200,23,51,0.451,18,36,0.5,5,15,0.333,12,18,0.667,63
82,3/17/12,Indiana,N,VCU,W 63-61,200,24,46,0.522,18,33,0.545,6,13,0.462,9,11,0.818,63
83,3/18/12,Georgetown,N,NC State,L 63-66,200,21,51,0.412,13,26,0.5,8,25,0.32,13,17,0.765,63
84,3/18/12,Kansas,N,Purdue,W 63-60,200,21,62,0.339,15,38,0.395,6,24,0.25,15,23,0.652,63
85,3/22/12,Wisconsin,N,Syracuse,L 63-64,200,21,49,0.429,7,22,0.318,14,27,0.519,7,12,0.583,63
86,3/15/12,Davidson,N,Louisville,L 62-69,200,21,60,0.35,17,41,0.415,4,19,0.211,16,23,0.696,62
87,3/15/12,VCU,N,Wichita State,W 62-59,200,25,59,0.424,19,36,0.528,6,23,0.261,6,9,0.667,62
88,3/17/12,Marquette,N,Murray State,W 62-53,200,21,55,0.382,17,40,0.425,4,15,0.267,16,21,0.762,62
89,3/18/12,Cincinnati,N,Florida State,W 62-56,200,19,50,0.38,14,35,0.4,5,15,0.333,19,23,0.826,62
90,3/18/12,Ohio,N,South Florida,W 62-56,200,17,43,0.395,8,25,0.32,9,18,0.5,19,25,0.76,62
91,3/31/12,Ohio State,N,Kansas,L 62-64,200,20,59,0.339,12,37,0.324,8,22,0.364,14,15,0.933,62
92,3/16/12,Saint Louis,N,Memphis,W 61-54,200,21,46,0.457,16,33,0.485,5,13,0.385,14,18,0.778,61
93,3/17/12,VCU,N,Indiana,L 61-63,200,23,57,0.404,14,27,0.519,9,30,0.3,6,13,0.462,61
94,3/18/12,Saint Louis,N,Michigan State,L 61-65,200,18,51,0.353,11,26,0.423,7,25,0.28,18,23,0.783,61
95,3/31/12,Louisville,N,Kentucky,L 61-69,200,24,69,0.348,20,58,0.345,4,11,0.364,9,13,0.692,61
96,3/15/12,S Dakota St.,N,Baylor,L 60-68,200,21,50,0.42,11,20,0.55,10,30,0.333,8,14,0.571,60
97,3/16/12,Michigan,N,Ohio,L 60-65,200,22,54,0.407,15,31,0.484,7,23,0.304,9,11,0.818,60
98,3/17/12,Wisconsin,N,Vanderbilt,W 60-57,200,23,55,0.418,13,22,0.591,10,33,0.303,4,8,0.5,60
99,3/18/12,Purdue,N,Kansas,L 60-63,200,20,50,0.4,12,32,0.375,8,18,0.444,12,19,0.632,60
100,3/23/12,Kansas,N,NC State,W 60-57,200,24,64,0.375,23,50,0.46,1,14,0.071,11,20,0.55,60
101,3/13/12,Western Ky.,N,Miss Val St,W 59-58,200,19,62,0.306,17,46,0.37,2,16,0.125,19,33,0.576,59
102,3/14/12,Lamar,N,Vermont,L 59-71,200,20,60,0.333,16,47,0.34,4,13,0.308,15,21,0.714,59
103,3/15/12,Loyola (MD),N,Ohio State,L 59-78,200,19,54,0.352,15,40,0.375,4,14,0.286,17,22,0.773,59
104,3/15/12,Wichita State,N,VCU,L 59-62,200,24,62,0.387,19,46,0.413,5,16,0.313,6,10,0.6,59
105,3/16/12,Belmont,N,Georgetown,L 59-74,200,21,54,0.389,11,27,0.407,10,27,0.37,7,11,0.636,59
106,3/16/12,Texas,N,Cincinnati,L 59-65,200,20,57,0.351,13,37,0.351,7,20,0.35,12,14,0.857,59
107,3/17/12,Kansas State,N,Syracuse,L 59-75,200,21,67,0.313,17,50,0.34,4,17,0.235,13,19,0.684,59
108,3/17/12,Louisville,N,New Mexico,W 59-56,200,22,48,0.458,15,33,0.455,7,15,0.467,8,12,0.667,59
109,4/2/12,Kansas,N,Kentucky,L 59-67,200,22,62,0.355,17,51,0.333,5,11,0.455,10,15,0.667,59
110,3/13/12,Miss Val St,N,Western Ky.,L 58-59,200,22,61,0.361,18,39,0.462,4,22,0.182,10,22,0.455,58
111,3/15/12,Murray State,N,Colorado State,W 58-41,200,20,51,0.392,15,34,0.441,5,17,0.294,13,26,0.5,58
112,3/16/12,Creighton,N,Alabama,W 58-57,200,22,50,0.44,13,29,0.448,9,21,0.429,5,13,0.385,58
113,3/16/12,Vermont,N,UNC,L 58-77,200,25,63,0.397,22,45,0.489,3,18,0.167,5,8,0.625,58
114,3/16/12,South Florida,N,Temple,W 58-44,200,17,50,0.34,9,33,0.273,8,17,0.471,16,21,0.762,58
115,3/18/12,Lehigh,N,Xavier,L 58-70,200,21,64,0.328,18,42,0.429,3,22,0.136,13,20,0.65,58
116,3/22/12,Marquette,N,Florida,L 58-68,200,20,65,0.308,14,44,0.318,6,21,0.286,12,18,0.667,58
117,3/16/12,Alabama,N,Creighton,L 57-58,200,22,48,0.458,15,31,0.484,7,17,0.412,6,12,0.5,57
118,3/17/12,Vanderbilt,N,Wisconsin,L 57-60,200,20,46,0.435,15,27,0.556,5,19,0.263,12,16,0.75,57
119,3/22/12,Louisville,N,Michigan State,W 57-44,200,21,55,0.382,12,32,0.375,9,23,0.391,6,11,0.545,57
120,3/23/12,NC State,N,Kansas,L 57-60,200,19,67,0.284,13,46,0.283,6,21,0.286,13,17,0.765,57
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
121,3/17/12,New Mexico,N,Louisville,L 56-59,200,23,58,0.397,18,35,0.514,5,23,0.217,5,8,0.625,56
122,3/18/12,Florida State,N,Cincinnati,L 56-62,200,19,50,0.38,13,33,0.394,6,17,0.353,12,15,0.8,56
123,3/18/12,South Florida,N,Ohio,L 56-62,200,20,46,0.435,18,31,0.581,2,15,0.133,14,19,0.737,56
124,3/14/12,California,N,South Florida,L 54-65,200,21,58,0.362,18,44,0.409,3,14,0.214,9,14,0.643,54
125,3/15/12,West Virginia,N,Gonzaga,L 54-77,200,16,49,0.327,13,32,0.406,3,17,0.176,19,28,0.679,54
126,3/16/12,Memphis,N,Saint Louis,L 54-61,200,21,54,0.389,19,39,0.487,2,15,0.133,10,17,0.588,54
127,3/17/12,Murray State,N,Marquette,L 53-62,200,20,64,0.313,16,43,0.372,4,21,0.19,9,10,0.9,53
128,3/16/12,Detroit,N,Kansas,L 50-65,200,20,63,0.317,17,46,0.37,3,17,0.176,7,14,0.5,50
129,3/18/12,Norfolk State,N,Florida,L 50-84,200,18,66,0.273,14,42,0.333,4,24,0.167,10,13,0.769,50
130,3/15/12,Montana,N,Wisconsin,L 49-73,200,18,47,0.383,15,38,0.395,3,9,0.333,10,15,0.667,49
131,3/16/12,Virginia,N,Florida,L 45-71,200,18,47,0.383,15,29,0.517,3,18,0.167,6,10,0.6,45
132,3/16/12,Temple,N,South Florida,L 44-58,200,15,42,0.357,13,30,0.433,2,12,0.167,12,16,0.75,44
133,3/22/12,Michigan State,N,Louisville,L 44-57,200,14,49,0.286,9,28,0.321,5,21,0.238,11,12,0.917,44
134,3/15/12,Colorado State,N,Murray State,L 41-58,200,16,48,0.333,13,34,0.382,3,14,0.214,6,9,0.667,41
