Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
19,3/17/18,Ohio State,N,Gonzaga,L 84-90,200,30,66,0.455,19,40,0.475,11,26,0.423,13,16,0.813,84
20,3/18/18,Clemson,N,Auburn,W 84-53,200,29,61,0.475,19,35,0.543,10,26,0.385,16,23,0.696,84
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21,3/15/18,Rhode Island,N,Oklahoma,W 83-78 (OT),225,30,77,0.39,19,49,0.388,11,28,0.393,12,20,0.6,83
22,3/15/18,NC State,N,Seton Hall,L 83-94,200,28,61,0.459,17,31,0.548,11,30,0.367,16,27,0.593,83
23,3/15/18,Virginia Tech,N,Alabama,L 83-86,200,30,54,0.556,21,36,0.583,9,18,0.5,14,20,0.7,83
24,3/16/18,Texas,N,Nevada,L 83-87 (OT),225,31,67,0.463,20,43,0.465,11,24,0.458,10,18,0.556,83
25,3/16/18,Texas Southern,N,Xavier,L 83-102,200,26,65,0.4,18,40,0.45,8,25,0.32,23,27,0.852,83
26,3/17/18,Kansas,N,Seton Hall,W 83-79,200,28,56,0.5,19,35,0.543,9,21,0.429,18,26,0.692,83
27,3/16/18,Michigan State,N,Bucknell,W 82-78,200,31,58,0.534,26,41,0.634,5,17,0.294,15,22,0.682,82
28,3/15/18,Ohio State,N,S Dakota St.,W 81-73,200,27,72,0.375,15,32,0.469,12,40,0.3,15,19,0.789,81
29,3/16/18,Marshall,N,Wichita State,W 81-75,200,28,60,0.467,19,37,0.514,9,23,0.391,16,22,0.727,81
30,3/17/18,Villanova,N,Alabama,W 81-58,200,25,63,0.397,8,22,0.364,17,41,0.415,14,16,0.875,81
31,3/25/18,Duke,N,Kansas,L 81-85 (OT),225,30,70,0.429,23,41,0.561,7,29,0.241,14,18,0.778,81
32,3/23/18,Kansas,N,Clemson,W 80-76,200,28,60,0.467,18,38,0.474,10,22,0.455,14,22,0.636,80
33,3/16/18,Butler,N,Arkansas,W 79-62,200,29,59,0.492,18,33,0.545,11,26,0.423,10,12,0.833,79
34,3/16/18,Clemson,N,New Mexico St.,W 79-68,201,33,59,0.559,27,45,0.6,6,14,0.429,7,9,0.778,79
35,3/17/18,Seton Hall,N,Kansas,L 79-83,200,29,64,0.453,19,40,0.475,10,24,0.417,11,16,0.688,79
36,3/31/18,Kansas,N,Villanova,L 79-95,200,28,62,0.452,21,41,0.512,7,21,0.333,16,20,0.8,79
37,4/2/18,Villanova,N,Michigan,W 79-62,200,27,57,0.474,17,30,0.567,10,27,0.37,15,20,0.75,79
38,3/15/18,Oklahoma,N,Rhode Island,L 78-83 (OT),225,29,69,0.42,25,49,0.51,4,20,0.2,16,24,0.667,78
39,3/15/18,Kentucky,N,Davidson,W 78-73,200,26,51,0.51,26,45,0.578,0,6,0,26,32,0.813,78
40,3/16/18,Bucknell,N,Michigan State,L 78-82,200,23,55,0.418,12,35,0.343,11,20,0.55,21,28,0.75,78
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
41,3/23/18,West Virginia,N,Villanova,L 78-90,200,27,70,0.386,20,42,0.476,7,28,0.25,17,23,0.739,78
42,3/23/18,Texas Tech,N,Purdue,W 78-65,200,28,59,0.475,23,42,0.548,5,17,0.294,17,18,0.944,78
43,3/24/18,Loyola (IL),N,Kansas State,W 78-62,200,27,47,0.574,18,29,0.621,9,18,0.5,15,18,0.833,78
44,3/15/18,Florida,N,St. Bonaventure,W 77-62,200,27,65,0.415,17,33,0.515,10,32,0.313,13,18,0.722,77
45,3/15/18,Kansas,N,Penn,W 76-60,200,27,61,0.443,20,44,0.455,7,17,0.412,15,17,0.882,76
46,3/18/18,Purdue,N,Butler,W 76-73,200,26,52,0.5,15,28,0.536,11,24,0.458,13,18,0.722,76
47,3/23/18,Clemson,N,Kansas,L 76-80,200,28,65,0.431,22,45,0.489,6,20,0.3,14,19,0.737,76
48,3/16/18,Wichita State,N,Marshall,L 75-81,200,27,65,0.415,19,36,0.528,8,29,0.276,13,17,0.765,75
49,3/17/18,Buffalo,N,Kentucky,L 75-95,200,26,67,0.388,19,36,0.528,7,31,0.226,16,22,0.727,75
50,3/18/18,Nevada,N,Cincinnati,W 75-73,200,30,61,0.492,24,43,0.558,6,18,0.333,9,16,0.563,75
51,3/18/18,Florida State,N,Xavier,W 75-70,200,24,55,0.436,16,32,0.5,8,23,0.348,19,22,0.864,75
52,3/22/18,Florida State,N,Gonzaga,W 75-60,200,27,58,0.466,21,38,0.553,6,20,0.3,15,22,0.682,75
53,3/16/18,Purdue,N,Cal St Fullerton,W 74-48,200,23,59,0.39,14,37,0.378,9,22,0.409,19,27,0.704,74
54,3/16/18,UMBC,N,Virginia,W 74-54,200,26,48,0.542,14,24,0.583,12,24,0.5,10,14,0.714,74
55,3/15/18,Tennessee,N,Wright State,W 73-47,200,27,60,0.45,22,42,0.524,5,18,0.278,14,16,0.875,73
56,3/15/18,S Dakota St.,N,Ohio State,L 73-81,200,24,63,0.381,11,32,0.344,13,31,0.419,12,14,0.857,73
57,3/15/18,Davidson,N,Kentucky,L 73-78,200,24,61,0.393,13,28,0.464,11,33,0.333,14,17,0.824,73
58,3/16/18,Texas A&M,N,Providence,W 73-69,200,26,52,0.5,20,36,0.556,6,16,0.375,15,26,0.577,73
59,3/18/18,Butler,N,Purdue,L 73-76,200,27,55,0.491,21,35,0.6,6,20,0.3,13,14,0.929,73
60,3/18/18,Cincinnati,N,Nevada,L 73-75,200,27,66,0.409,22,49,0.449,5,17,0.294,14,17,0.824,73
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
61,3/22/18,Texas A&M,N,Michigan,L 72-99,200,32,67,0.478,29,52,0.558,3,15,0.2,5,10,0.5,72
62,3/13/18,Radford,N,LIU-Brooklyn,W 71-61,200,28,59,0.475,22,42,0.524,6,17,0.353,9,13,0.692,71
63,3/18/18,Marshall,N,West Virginia,L 71-94,200,22,56,0.393,10,30,0.333,12,26,0.462,15,21,0.714,71
64,3/25/18,Villanova,N,Texas Tech,W 71-59,200,19,57,0.333,15,33,0.455,4,24,0.167,29,35,0.829,71
65,3/15/18,Texas Tech,N,Stephen F. Austin,W 70-60,200,25,54,0.463,21,38,0.553,4,16,0.25,16,24,0.667,70
66,3/18/18,Xavier,N,Florida State,L 70-75,200,23,49,0.469,18,36,0.5,5,13,0.385,19,30,0.633,70
67,3/16/18,Providence,N,Texas A&M,L 69-73,200,27,62,0.435,21,42,0.5,6,20,0.3,9,12,0.75,69
68,3/16/18,Kansas State,N,Creighton,W 69-59,200,23,50,0.46,14,31,0.452,9,19,0.474,14,25,0.56,69
69,3/17/18,Texas Tech,N,Florida,W 69-66,200,28,63,0.444,22,48,0.458,6,15,0.4,7,14,0.5,69
70,3/22/18,Loyola (IL),N,Nevada,W 69-68,200,29,52,0.558,24,39,0.615,5,13,0.385,6,8,0.75,69
71,3/23/18,Duke,N,Syracuse,W 69-65,200,22,56,0.393,17,30,0.567,5,26,0.192,20,28,0.714,69
72,3/31/18,Michigan,N,Loyola (IL),W 69-57,200,25,59,0.424,18,31,0.581,7,28,0.25,12,18,0.667,69
73,3/15/18,Gonzaga,N,UNC Greensboro,W 68-64,200,25,59,0.424,20,36,0.556,5,23,0.217,13,25,0.52,68
74,3/15/18,Arizona,N,Buffalo,L 68-89,200,29,64,0.453,27,46,0.587,2,18,0.111,8,11,0.727,68
75,3/16/18,Cincinnati,N,Georgia State,W 68-53,200,24,62,0.387,15,32,0.469,9,30,0.3,11,14,0.786,68
76,3/16/18,Murray State,N,West Virginia,L 68-85,200,21,51,0.412,14,28,0.5,7,23,0.304,19,23,0.826,68
77,3/16/18,New Mexico St.,N,Clemson,L 68-79,200,24,62,0.387,15,37,0.405,9,25,0.36,11,17,0.647,68
78,3/22/18,Nevada,N,Loyola (IL),L 68-69,200,24,58,0.414,17,31,0.548,7,27,0.259,13,14,0.929,68
79,3/15/18,Iona,N,Duke,L 67-89,200,26,60,0.433,21,36,0.583,5,24,0.208,10,14,0.714,67
80,3/15/18,Houston,N,San Diego State,W 67-65,200,22,59,0.373,17,46,0.37,5,13,0.385,18,24,0.75,67
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
81,3/16/18,Florida State,N,Missouri,W 67-54,199,21,49,0.429,14,34,0.412,7,15,0.467,18,31,0.581,67
82,3/16/18,Lipscomb,N,UNC,L 66-84,200,23,64,0.359,16,36,0.444,7,28,0.25,13,15,0.867,66
83,3/17/18,Florida,N,Texas Tech,L 66-69,200,25,63,0.397,19,41,0.463,6,22,0.273,10,15,0.667,66
84,3/13/18,St. Bonaventure,N,UCLA,W 65-58,200,23,60,0.383,19,41,0.463,4,19,0.211,15,21,0.714,65
85,3/15/18,San Diego State,N,Houston,L 65-67,200,20,54,0.37,16,38,0.421,4,16,0.25,21,35,0.6,65
86,3/18/18,UNC,N,Texas A&M,L 65-86,200,26,78,0.333,20,47,0.426,6,31,0.194,7,7,1,65
87,3/23/18,Syracuse,N,Duke,L 65-69,200,25,51,0.49,21,38,0.553,4,13,0.308,11,17,0.647,65
88,3/23/18,Purdue,N,Texas Tech,L 65-78,200,26,58,0.448,19,40,0.475,7,18,0.389,6,6,1,65
89,3/14/18,Texas Southern,N,N.C. Central,W 64-46,200,21,57,0.368,15,33,0.455,6,24,0.25,16,19,0.842,64
90,3/15/18,UNC Greensboro,N,Gonzaga,L 64-68,200,28,67,0.418,25,45,0.556,3,22,0.136,5,10,0.5,64
91,3/15/18,Loyola (IL),N,Miami (FL),W 64-62,200,26,55,0.473,18,34,0.529,8,21,0.381,4,9,0.444,64
92,3/17/18,Michigan,N,Houston,W 64-63,200,21,59,0.356,13,29,0.448,8,30,0.267,14,20,0.7,64
93,3/17/18,Loyola (IL),N,Tennessee,W 63-62,200,22,44,0.5,14,24,0.583,8,20,0.4,11,16,0.688,63
94,3/17/18,Houston,N,Michigan,L 63-64,200,20,54,0.37,13,36,0.361,7,18,0.389,16,22,0.727,63
95,3/15/18,Miami (FL),N,Loyola (IL),L 62-64,200,25,49,0.51,21,40,0.525,4,9,0.444,8,13,0.615,62
96,3/15/18,St. Bonaventure,N,Florida,L 62-77,199,17,48,0.354,14,29,0.483,3,19,0.158,25,34,0.735,62
97,3/16/18,Arkansas,N,Butler,L 62-79,200,20,56,0.357,16,38,0.421,4,18,0.222,18,23,0.783,62
98,3/16/18,Auburn,N,Charleston,W 62-58,200,21,59,0.356,16,35,0.457,5,24,0.208,15,32,0.469,62
99,3/17/18,Rhode Island,N,Duke,L 62-87,200,25,63,0.397,18,44,0.409,7,19,0.368,5,13,0.385,62
100,3/17/18,Tennessee,N,Loyola (IL),L 62-63,200,25,55,0.455,16,30,0.533,9,25,0.36,3,6,0.5,62
101,3/24/18,Kansas State,N,Loyola (IL),L 62-78,200,23,66,0.348,17,40,0.425,6,26,0.231,10,12,0.833,62
102,4/2/18,Michigan,N,Villanova,L 62-79,200,24,55,0.436,21,32,0.656,3,23,0.13,11,18,0.611,62
103,3/13/18,LIU-Brooklyn,N,Radford,L 61-71,200,19,50,0.38,12,24,0.5,7,26,0.269,16,23,0.696,61
104,3/15/18,Radford,N,Villanova,L 61-87,200,20,59,0.339,12,35,0.343,8,24,0.333,13,16,0.813,61
105,3/15/18,Michigan,N,Montana,W 61-47,200,21,47,0.447,16,31,0.516,5,16,0.313,14,22,0.636,61
106,3/22/18,Kansas State,N,Kentucky,W 61-58,200,19,54,0.352,10,32,0.313,9,22,0.409,14,22,0.636,61
107,3/14/18,Syracuse,N,Arizona State,W 60-56,200,20,49,0.408,13,29,0.448,7,20,0.35,13,23,0.565,60
108,3/15/18,Penn,N,Kansas,L 60-76,200,22,56,0.393,11,27,0.407,11,29,0.379,5,14,0.357,60
109,3/15/18,Stephen F. Austin,N,Texas Tech,L 60-70,200,18,47,0.383,13,33,0.394,5,14,0.357,19,28,0.679,60
110,3/22/18,Gonzaga,N,Florida State,L 60-75,200,20,59,0.339,15,39,0.385,5,20,0.25,15,24,0.625,60
111,3/16/18,Creighton,N,Kansas State,L 59-69,200,23,68,0.338,14,34,0.412,9,34,0.265,4,5,0.8,59
112,3/25/18,Texas Tech,N,Villanova,L 59-71,200,20,60,0.333,15,40,0.375,5,20,0.25,14,18,0.778,59
113,3/13/18,UCLA,N,St. Bonaventure,L 58-65,200,21,50,0.42,11,20,0.55,10,30,0.333,6,10,0.6,58
114,3/16/18,Charleston,N,Auburn,L 58-62,200,23,51,0.451,18,29,0.621,5,22,0.227,7,14,0.5,58
115,3/17/18,Alabama,N,Villanova,L 58-81,200,20,48,0.417,16,32,0.5,4,16,0.25,14,23,0.609,58
116,3/22/18,Kentucky,N,Kansas State,L 58-61,200,16,42,0.381,13,30,0.433,3,12,0.25,23,37,0.622,58
117,3/24/18,Michigan,N,Florida State,W 58-54,200,19,49,0.388,15,27,0.556,4,22,0.182,16,24,0.667,58
118,3/16/18,Syracuse,N,TCU,W 57-52,200,21,57,0.368,18,43,0.419,3,14,0.214,12,15,0.8,57
119,3/31/18,Loyola (IL),N,Michigan,L 57-69,200,22,51,0.431,21,41,0.512,1,10,0.1,12,14,0.857,57
120,3/14/18,Arizona State,N,Syracuse,L 56-60,200,21,52,0.404,10,20,0.5,11,32,0.344,3,10,0.3,56
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
121,3/18/18,Syracuse,N,Michigan State,W 55-53,200,15,42,0.357,14,34,0.412,1,8,0.125,24,31,0.774,55
122,3/16/18,Missouri,N,Florida State,L 54-67,201,16,49,0.327,8,25,0.32,8,24,0.333,14,21,0.667,54
123,3/16/18,Virginia,N,UMBC,L 54-74,200,23,56,0.411,19,34,0.559,4,22,0.182,4,8,0.5,54
124,3/24/18,Florida State,N,Michigan,L 54-58,200,16,51,0.314,12,34,0.353,4,17,0.235,18,20,0.9,54
125,3/16/18,Georgia State,N,Cincinnati,L 53-68,200,21,53,0.396,13,26,0.5,8,27,0.296,3,3,1,53
126,3/18/18,Michigan State,N,Syracuse,L 53-55,200,17,66,0.258,9,29,0.31,8,37,0.216,11,16,0.688,53
127,3/18/18,Auburn,N,Clemson,L 53-84,200,17,66,0.258,10,34,0.294,7,32,0.219,12,15,0.8,53
128,3/16/18,TCU,N,Syracuse,L 52-57,200,19,48,0.396,16,31,0.516,3,17,0.176,11,17,0.647,52
129,3/18/18,Kansas State,N,UMBC,W 50-43,200,18,44,0.409,17,32,0.531,1,12,0.083,13,18,0.722,50
130,3/16/18,Cal St Fullerton,N,Purdue,L 48-74,200,18,50,0.36,14,32,0.438,4,18,0.222,8,16,0.5,48
131,3/15/18,Wright State,N,Tennessee,L 47-73,200,19,60,0.317,15,39,0.385,4,21,0.19,5,9,0.556,47
132,3/15/18,Montana,N,Michigan,L 47-61,200,18,56,0.321,15,41,0.366,3,15,0.2,8,11,0.727,47
133,3/14/18,N.C. Central,N,Texas Southern,L 46-64,200,21,69,0.304,21,55,0.382,0,14,0,4,6,0.667,46
134,3/18/18,UMBC,N,Kansas State,L 43-50,200,14,47,0.298,8,25,0.32,6,22,0.273,9,18,0.5,43
