Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
50,1/2/14,IUPUI,,Judson,W 112-50,200,42,74,0.568,35,59,0.593,7,15,0.467,21,23,0.913,112
51,11/8/13,Duke,,Davidson,W 111-77,200,38,54,0.704,25,33,0.758,13,21,0.619,22,32,0.688,111
52,11/10/13,Maine,,Fisher College,W 111-64,198,44,74,0.595,34,54,0.63,10,20,0.5,13,21,0.619,111
53,11/13/13,Texas-Arlington,,Howard Payne,W 111-64,200,40,71,0.563,27,39,0.692,13,32,0.406,18,28,0.643,111
54,11/15/13,NW St.,@,Auburn,W 111-92,200,36,72,0.5,22,45,0.489,14,27,0.519,25,29,0.862,111
55,11/22/13,Ole Miss,,Miss Val St,W 111-82,200,36,71,0.507,27,52,0.519,9,19,0.474,30,38,0.789,111
56,11/24/13,Northern Ill.,,St. Joseph's (IN),W 111-61,200,41,81,0.506,35,62,0.565,6,19,0.316,23,32,0.719,111
57,12/3/13,Arkansas,,Southeastern LA,W 111-65,201,38,61,0.623,29,43,0.674,9,18,0.5,26,34,0.765,111
58,12/4/13,Radford,,Central Penn,W 111-72,200,41,64,0.641,31,46,0.674,10,18,0.556,19,26,0.731,111
59,3/18/14,VMI,@,Canisius,W 111-100,200,36,72,0.5,27,42,0.643,9,30,0.3,30,34,0.882,111
60,11/8/13,Ga. Southern,,Columbia Intl,W 110-74,200,38,67,0.567,31,45,0.689,7,22,0.318,27,43,0.628,110
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
61,11/13/13,North Dakota,,Minn.-Morris,W 110-69,200,43,75,0.573,33,55,0.6,10,20,0.5,14,22,0.636,110
62,11/15/13,Boise State,,Simpson (CA),W 110-53,200,36,64,0.563,21,39,0.538,15,25,0.6,23,36,0.639,110
63,11/17/13,UC-Irvine,,Pacifica,W 110-73,200,41,70,0.586,35,58,0.603,6,12,0.5,22,26,0.846,110
64,11/25/13,Iowa State,,UMKC,W 110-51,200,36,70,0.514,24,38,0.632,12,32,0.375,26,39,0.667,110
65,12/9/13,VMI,,Virginia-Lynchburg,W 110-78,200,41,91,0.451,30,44,0.682,11,47,0.234,17,26,0.654,110
66,1/4/14,Fort Wayne,,Kalamazoo,W 110-74,200,38,59,0.644,22,32,0.688,16,27,0.593,18,26,0.692,110
67,1/23/14,BYU,@,Portland,L 110-114 (3OT),275,36,80,0.45,27,56,0.482,9,24,0.375,29,43,0.674,110
68,2/6/14,NJIT,,Wheelock,W 110-46,200,43,62,0.694,31,43,0.721,12,19,0.632,12,16,0.75,110
69,3/5/14,Arkansas,,Ole Miss,W 110-80,200,37,77,0.481,20,47,0.426,17,30,0.567,19,20,0.95,110
70,11/12/13,Central Ark.,,Hendrix,W 109-59,200,39,79,0.494,28,55,0.509,11,24,0.458,20,32,0.625,109
71,11/13/13,Purdue,,Central Conn St,W 109-73,200,43,79,0.544,34,55,0.618,9,24,0.375,14,24,0.583,109
72,11/14/13,Iowa,,Md.-East. Shore,W 109-63,200,35,68,0.515,28,51,0.549,7,17,0.412,32,43,0.744,109
73,11/17/13,New Mexico,,Charleston So.,W 109-93,200,34,57,0.596,25,39,0.641,9,18,0.5,32,43,0.744,109
74,11/20/13,Mercer,,Johnson/Wales-NC,W 109-56,200,35,59,0.593,28,38,0.737,7,21,0.333,32,43,0.744,109
75,11/21/13,North Florida,,Webber,W 109-64,200,38,62,0.613,23,32,0.719,15,30,0.5,18,22,0.818,109
76,11/22/13,SE Missouri St,,Mid-Continent,W 109-64,199,42,80,0.525,36,56,0.643,6,24,0.25,19,31,0.613,109
77,11/25/13,Citadel,,Montreat,W 109-64,199,36,63,0.571,22,33,0.667,14,30,0.467,23,26,0.885,109
78,12/7/13,Montana State,,Walla Walla,W 109-54,200,44,70,0.629,34,52,0.654,10,18,0.556,11,16,0.688,109
79,12/8/13,Colorado State,,Southwestern Oklahoma State,W 109-55,200,36,57,0.632,26,39,0.667,10,18,0.556,27,35,0.771,109
80,12/19/13,Montana State,,SW Christian,W 109-79,200,41,66,0.621,28,42,0.667,13,24,0.542,14,21,0.667,109
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
81,1/28/14,VMI,@,UNC Asheville,W 109-105,200,36,78,0.462,25,57,0.439,11,21,0.524,26,38,0.684,109
82,2/6/14,Davidson,@,Samford,W 109-88,200,37,57,0.649,21,35,0.6,16,22,0.727,19,29,0.655,109
83,11/12/13,George Washington,,Maine,W 108-81,200,38,70,0.543,27,42,0.643,11,28,0.393,21,28,0.75,108
84,11/14/13,Sam Houston St.,@,Prairie View,W 108-103 (2OT),250,33,63,0.524,25,47,0.532,8,16,0.5,34,46,0.739,108
85,11/14/13,Southeastern LA,,Champion Baptist,W 108-54,200,39,66,0.591,32,49,0.653,7,17,0.412,23,28,0.821,108
86,11/15/13,BYU,,Mt. St. Mary's,W 108-76,200,41,68,0.603,33,50,0.66,8,18,0.444,18,30,0.6,108
87,11/15/13,Miss Val St,,Champion Baptist,W 108-48,201,44,75,0.587,33,49,0.673,11,26,0.423,9,17,0.529,108
88,11/16/13,Chattanooga,,Montreat,W 108-51,200,39,70,0.557,29,47,0.617,10,23,0.435,20,34,0.588,108
89,11/23/13,Youngstown St.,,Westminster (PA),W 108-57,200,34,74,0.459,21,41,0.512,13,33,0.394,27,31,0.871,108
90,11/29/13,Valparaiso,,Mercer,L 108-117 (3OT),275,35,74,0.473,26,45,0.578,9,29,0.31,29,32,0.906,108
91,12/15/13,Tennessee State,,Fisk,W 108-85,200,38,74,0.514,35,61,0.574,3,13,0.231,29,37,0.784,108
92,12/16/13,ETSU,,Tusculum,W 108-87,200,35,65,0.538,23,36,0.639,12,29,0.414,26,30,0.867,108
93,12/21/13,Delaware,N,Bryant,W 108-107 (OT),225,38,77,0.494,32,55,0.582,6,22,0.273,26,36,0.722,108
94,2/5/14,VMI,@,Gardner-Webb,W 108-104 (4OT),300,43,89,0.483,31,62,0.5,12,27,0.444,10,19,0.526,108
95,2/15/14,Abilene Christ.,,Dallas Christian,W 108-69,201,39,67,0.582,25,38,0.658,14,29,0.483,16,17,0.941,108
96,11/8/13,Creighton,,Alcorn State,W 107-61,200,35,63,0.556,24,39,0.615,11,24,0.458,26,36,0.722,107
97,11/9/13,Delaware State,,Cairn,W 107-48,200,41,70,0.586,31,46,0.674,10,24,0.417,15,25,0.6,107
98,11/9/13,Morehead State,,Mid-Continent,W 107-60,200,43,86,0.5,37,57,0.649,6,29,0.207,15,24,0.625,107
99,11/13/13,Oregon,,Western Caro.,W 107-83,200,32,49,0.653,24,35,0.686,8,14,0.571,35,47,0.745,107
100,11/30/13,NW St.,,Niagara,W 107-100,200,39,66,0.591,33,46,0.717,6,20,0.3,23,35,0.657,107
101,12/7/13,Michigan,,Houston Baptist,W 107-53,200,36,56,0.643,20,30,0.667,16,26,0.615,19,25,0.76,107
102,12/14/13,Southern,,Dillard,W 107-64,200,39,76,0.513,31,51,0.608,8,25,0.32,21,29,0.724,107
103,12/17/13,Weber State,,St. Katherine,W 107-36,200,38,67,0.567,30,41,0.732,8,26,0.308,23,30,0.767,107
104,12/21/13,Bryant,N,Delaware,L 107-108 (OT),225,37,65,0.569,26,47,0.553,11,18,0.611,22,37,0.595,107
105,1/2/14,Sam Houston St.,@,NW St.,W 107-104 (2OT),250,33,77,0.429,24,45,0.533,9,32,0.281,32,52,0.615,107
106,1/5/14,UCLA,,USC,W 107-73,200,41,71,0.577,30,48,0.625,11,23,0.478,14,18,0.778,107
107,1/9/14,Belmont,@,SE Missouri St,W 107-94,201,38,60,0.633,21,34,0.618,17,26,0.654,14,19,0.737,107
108,1/31/14,VMI,,Presbyterian,W 107-93,200,41,82,0.5,26,50,0.52,15,32,0.469,10,16,0.625,107
109,2/25/14,Houston Baptist,,Arl Baptist,W 107-55,200,41,73,0.562,28,49,0.571,13,24,0.542,12,16,0.75,107
110,2/26/14,Winthrop,,UNC Asheville,W 107-100 (OT),225,33,66,0.5,18,39,0.462,15,27,0.556,26,36,0.722,107
111,11/10/13,Dartmouth,,Lyndon State,W 106-61,200,31,60,0.517,24,38,0.632,7,22,0.318,37,44,0.841,106
112,11/11/13,Detroit,,Michigan-Dearborn,W 106-51,200,34,65,0.523,24,42,0.571,10,23,0.435,28,34,0.824,106
113,11/13/13,Louisiana Tech,,Centenary (LA),W 106-59,200,38,67,0.567,29,39,0.744,9,28,0.321,21,24,0.875,106
114,11/19/13,Incarnate Word,,Northwood (TX),W 106-94,200,36,73,0.493,19,44,0.432,17,29,0.586,17,27,0.63,106
115,11/20/13,Fort Wayne,,Purdue Calumet,W 106-72,200,39,73,0.534,27,47,0.574,12,26,0.462,16,24,0.667,106
116,11/24/13,UCLA,,Chattanooga,W 106-65,200,44,70,0.629,40,61,0.656,4,9,0.444,14,21,0.667,106
117,12/14/13,Gardner-Webb,,Clearwater Christ,W 106-54,200,43,61,0.705,38,48,0.792,5,13,0.385,15,27,0.556,106
118,12/17/13,Florida State,,Charlotte,W 106-62,200,39,72,0.542,30,50,0.6,9,22,0.409,19,25,0.76,106
119,12/30/13,Western Caro.,,Milligan,W 106-72,200,35,72,0.486,22,41,0.537,13,31,0.419,23,27,0.852,106
120,3/1/14,UC-Riverside,,Cal St Northridge,W 106-105 (2OT),250,34,72,0.472,30,55,0.545,4,17,0.235,34,39,0.872,106
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
121,3/22/14,VMI,,Fort Wayne,W 106-95,200,37,63,0.587,28,42,0.667,9,21,0.429,23,32,0.719,106
122,11/15/13,Indiana,,Samford,W 105-59,200,36,63,0.571,30,48,0.625,6,15,0.4,27,41,0.659,105
123,11/16/13,Radford,,Brevard,W 105-57,200,40,62,0.645,30,40,0.75,10,22,0.455,15,23,0.652,105
124,11/18/13,Virginia Tech,,VMI,W 105-92,200,36,69,0.522,25,52,0.481,11,17,0.647,22,26,0.846,105
125,11/19/13,Kentucky,,Texas-Arlington,W 105-76,200,35,69,0.507,27,50,0.54,8,19,0.421,27,39,0.692,105
126,11/26/13,Charleston So.,,Trinity (FL),W 105-58,199,32,62,0.516,23,43,0.535,9,19,0.474,32,45,0.711,105
127,11/26/13,Norfolk State,N,Stillman,W 105-83,200,41,66,0.621,38,60,0.633,3,6,0.5,20,26,0.769,105
128,11/27/13,Louisiana,,NW St.,W 105-74,200,33,62,0.532,23,41,0.561,10,21,0.476,29,46,0.63,105
129,11/28/13,UCLA,N,Nevada,W 105-84,200,34,56,0.607,24,36,0.667,10,20,0.5,27,29,0.931,105
130,12/7/13,UMass,N,BYU,W 105-96,200,35,63,0.556,26,40,0.65,9,23,0.391,26,31,0.839,105
131,12/7/13,Davidson,,Johnson/Wales-NC,W 105-63,200,37,63,0.587,31,44,0.705,6,19,0.316,25,38,0.658,105
132,12/8/13,Ole Miss,,Oregon,L 105-115 (OT),225,31,70,0.443,16,35,0.457,15,35,0.429,28,38,0.737,105
133,1/6/14,Charleston So.,,Columbia Intl,W 105-45,200,36,72,0.5,25,39,0.641,11,33,0.333,22,31,0.71,105
134,1/28/14,UNC Asheville,,VMI,L 105-109,200,34,74,0.459,25,55,0.455,9,19,0.474,28,36,0.778,105
135,2/22/14,UNC,,Wake Forest,W 105-72,200,35,61,0.574,24,46,0.522,11,15,0.733,24,29,0.828,105
136,3/1/14,Cal St Northridge,@,UC-Riverside,L 105-106 (2OT),250,34,72,0.472,28,59,0.475,6,13,0.462,31,36,0.861,105
137,11/12/13,Drake,,Iowa Wesleyan,W 104-49,200,39,61,0.639,32,42,0.762,7,19,0.368,19,27,0.704,104
138,11/14/13,Youngstown St.,,Warren Wilson,W 104-58,200,37,68,0.544,27,42,0.643,10,26,0.385,20,31,0.645,104
139,11/16/13,Ga. Southern,,Toccoa Falls,W 104-50,200,39,69,0.565,22,34,0.647,17,35,0.486,9,15,0.6,104
140,11/24/13,Stony Brook,@,Detroit,W 104-102 (3OT),235,36,80,0.45,27,54,0.5,9,26,0.346,23,29,0.793,104
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
141,12/1/13,Baylor,,Hardin-Simmons,W 104-59,200,38,60,0.633,28,41,0.683,10,19,0.526,18,29,0.621,104
142,12/7/13,St. John's (NY),,Fordham,W 104-58,200,39,59,0.661,30,44,0.682,9,15,0.6,17,23,0.739,104
143,12/17/13,UCF,,Jacksonville,W 104-64,200,38,63,0.603,25,35,0.714,13,28,0.464,15,20,0.75,104
144,12/28/13,Omaha,@,Central Ark.,W 104-88,200,36,68,0.529,25,46,0.543,11,22,0.5,21,24,0.875,104
145,12/28/13,Fresno State,,UC-Merced,W 104-43,200,39,67,0.582,32,44,0.727,7,23,0.304,19,28,0.679,104
146,1/2/14,NW St.,,Sam Houston St.,L 104-107 (2OT),250,33,72,0.458,29,58,0.5,4,14,0.286,34,45,0.756,104
147,1/3/14,Mt. St. Mary's,@,Norfolk State,W 104-84,200,35,51,0.686,17,26,0.654,18,25,0.72,16,23,0.696,104
148,1/4/14,Arkansas,,UTSA,W 104-71,201,40,80,0.5,32,53,0.604,8,27,0.296,16,23,0.696,104
149,1/11/14,Columbia,,Central Penn,W 104-78,200,38,73,0.521,20,29,0.69,18,44,0.409,10,12,0.833,104
150,2/5/14,Gardner-Webb,,VMI,L 104-108 (4OT),300,36,99,0.364,29,76,0.382,7,23,0.304,25,30,0.833,104
151,2/8/14,Southern,@,Grambling,W 104-54,200,43,72,0.597,34,53,0.642,9,19,0.474,9,13,0.692,104
152,2/12/14,Evansville,,Illinois State,W 104-98 (OT),225,28,53,0.528,24,44,0.545,4,9,0.444,44,56,0.786,104
153,2/24/14,Hampton,@,Md.-East. Shore,W 104-89,200,33,66,0.5,27,51,0.529,6,15,0.4,32,43,0.744,104
154,2/26/14,Florida A&M,,Edward Waters,W 104-69,200,42,77,0.545,29,51,0.569,13,26,0.5,7,9,0.778,104
155,3/7/14,UCF,,Houston,W 104-83,200,36,66,0.545,25,36,0.694,11,30,0.367,21,27,0.778,104
156,11/11/13,Stanford,,BYU,L 103-112,200,34,74,0.459,25,47,0.532,9,27,0.333,26,34,0.765,103
157,11/14/13,Prairie View,,Sam Houston St.,L 103-108 (2OT),250,37,70,0.529,28,49,0.571,9,21,0.429,20,30,0.667,103
158,11/17/13,Iowa,,Abilene Christ.,W 103-41,200,38,61,0.623,29,40,0.725,9,21,0.429,18,22,0.818,103
159,11/19/13,Wisconsin,,North Dakota,W 103-85,200,35,59,0.593,23,39,0.59,12,20,0.6,21,29,0.724,103
160,11/22/13,Toledo,N,Stony Brook,W 103-99,200,31,59,0.525,24,46,0.522,7,13,0.538,34,42,0.81,103
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
161,11/26/13,Louisiana Tech,N,UIC,W 103-78,200,33,63,0.524,25,42,0.595,8,21,0.381,29,43,0.674,103
162,12/17/13,Louisiana,,Centenary (LA),W 103-69,200,39,61,0.639,30,41,0.732,9,20,0.45,16,23,0.696,103
163,12/19/13,East Carolina,,VMI,W 103-94,200,30,54,0.556,22,34,0.647,8,20,0.4,35,44,0.795,103
164,12/20/13,Utah Valley,,Haskell Indian Nations Institute,W 103-64,200,37,67,0.552,27,48,0.563,10,19,0.526,19,21,0.905,103
165,12/28/13,Western Ky.,,Brescia,W 103-65,200,33,58,0.569,25,38,0.658,8,20,0.4,29,39,0.744,103
166,1/4/14,La.-Monroe,,Louisiana,W 103-98 (OT),250,37,79,0.468,32,59,0.542,5,20,0.25,24,43,0.558,103
167,2/1/14,Quinnipiac,@,Siena,W 103-95 (OT),225,26,55,0.473,22,47,0.468,4,8,0.5,47,65,0.723,103
168,2/27/14,Stephen F. Austin,@,New Orleans,W 103-63,200,41,64,0.641,34,49,0.694,7,15,0.467,14,19,0.737,103
169,3/2/14,Marist,,Quinnipiac,W 103-72,200,37,69,0.536,22,37,0.595,15,32,0.469,14,16,0.875,103
170,11/9/13,Bowling Green,,Earlham (IN),W 102-49,200,40,75,0.533,33,57,0.579,7,18,0.389,15,23,0.652,102
171,11/9/13,Toledo,,Nwestern Ohio,W 102-55,200,37,59,0.627,33,46,0.717,4,13,0.308,24,40,0.6,102
172,11/11/13,Troy,,LaGrange,W 102-69,200,39,71,0.549,31,51,0.608,8,20,0.4,16,25,0.64,102
173,11/17/13,Morehead State,,Marshall,W 102-94 (OT),225,28,62,0.452,22,42,0.524,6,20,0.3,40,65,0.615,102
174,11/18/13,Alabama,,Stillman,W 102-65,200,37,63,0.587,32,50,0.64,5,13,0.385,23,31,0.742,102
175,11/18/13,Wagner,@,Coppin State,W 102-87,200,35,59,0.593,23,38,0.605,12,21,0.571,20,33,0.606,102
176,11/21/13,Indiana,N,Washington,W 102-84,200,34,66,0.515,31,53,0.585,3,13,0.231,31,36,0.861,102
177,11/23/13,Eastern Wash.,N,LIU-Brooklyn,W 102-70,200,39,61,0.639,28,44,0.636,11,17,0.647,13,22,0.591,102
178,11/23/13,Kent State,,Niagara,W 102-97,200,34,56,0.607,26,39,0.667,8,17,0.471,26,33,0.788,102
179,11/24/13,Detroit,,Stony Brook,L 102-104 (3OT),275,28,68,0.412,19,34,0.559,9,34,0.265,37,43,0.86,102
180,11/25/13,Quinnipiac,@,Maine,W 102-61,200,37,80,0.463,32,62,0.516,5,18,0.278,23,28,0.821,102
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
181,11/26/13,Belmont,,Brescia,W 102-68,200,42,68,0.618,30,43,0.698,12,25,0.48,6,10,0.6,102
182,11/30/13,SE Missouri St,N,Tulane,W 102-72,200,35,59,0.593,19,27,0.704,16,32,0.5,16,20,0.8,102
183,12/10/13,Towson,,Central Penn,W 102-72,200,43,77,0.558,35,55,0.636,8,22,0.364,8,21,0.381,102
184,12/14/13,St. Bonaventure,@,Iona,W 102-89,200,36,66,0.545,28,50,0.56,8,16,0.5,22,33,0.667,102
185,12/17/13,Middle Tenn.,,Tennessee Temple,W 102-52,200,36,71,0.507,29,52,0.558,7,19,0.368,23,28,0.821,102
186,12/19/13,Arkansas,,UT-Martin,W 102-56,200,42,69,0.609,32,48,0.667,10,21,0.476,8,13,0.615,102
187,12/23/13,Cincinnati,,Chicago State,W 102-62,200,37,85,0.435,25,51,0.49,12,34,0.353,16,23,0.696,102
188,12/29/13,SIU Edwardsville,,Robert Morris (IL),W 102-78,200,40,61,0.656,25,38,0.658,15,23,0.652,7,14,0.5,102
189,12/30/13,Incarnate Word,,Huston-Tilotson,W 102-73,200,33,59,0.559,24,37,0.649,9,22,0.409,27,40,0.675,102
190,12/30/13,Morehead State,,Asbury,W 102-68,200,39,83,0.47,32,58,0.552,7,25,0.28,17,33,0.515,102
191,12/30/13,Louisiana Tech,@,Oklahoma,W 102-98 (OT),225,32,70,0.457,22,37,0.595,10,33,0.303,28,35,0.8,102
192,1/11/14,SE Missouri St,,Tennessee State,W 102-94,201,32,49,0.653,23,33,0.697,9,16,0.563,29,43,0.674,102
193,2/10/14,West Virginia,,Iowa State,W 102-77,200,35,65,0.538,22,43,0.512,13,22,0.591,19,21,0.905,102
194,2/13/14,Radford,,UNC Asheville,W 102-92,200,30,55,0.545,22,38,0.579,8,17,0.471,34,50,0.68,102
195,2/16/14,Louisville,,Rutgers,W 102-54,200,34,61,0.557,18,31,0.581,16,30,0.533,18,25,0.72,102
196,3/2/14,Louisiana,,South Alabama,W 102-76,200,37,60,0.617,29,48,0.604,8,12,0.667,20,35,0.571,102
197,3/6/14,Central Ark.,@,NW St.,L 102-119,200,42,77,0.545,34,58,0.586,8,19,0.421,10,21,0.476,102
198,11/8/13,Central Mich.,,Manchester,W 101-49,200,36,74,0.486,29,46,0.63,7,28,0.25,22,28,0.786,101
