Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
31.0,2017-11-30,N.C. Central,,Christendom,W 116-38,200,46,87,.529,38,66,.576,8,21,.381,16,19,.842,116
32.0,2017-12-16,Portland State,,Linfield,W 116-71,200,40,78,.513,22,37,.595,18,41,.439,18,30,.600,116
33.0,2017-12-20,Creighton,,USC Upstate,W 116-62,200,42,65,.646,23,31,.742,19,34,.559,13,15,.867,116
34.0,2017-12-21,Stephen F. Austin,,Arl Baptist,W 116-66,200,50,80,.625,41,59,.695,9,21,.429,7,10,.700,116
35.0,2017-12-22,NC State,,Jacksonville,W 116-64,200,42,73,.575,23,35,.657,19,38,.500,13,20,.650,116
36.0,2018-02-10,Samford,,Citadel,W 116-103,200,40,59,.678,24,34,.706,16,25,.640,20,26,.769,116
37.0,2017-11-17,Louisiana,,Savannah State,W 115-82,200,42,78,.538,26,43,.605,16,35,.457,15,28,.536,115
38.0,2017-11-20,Bucknell,,Siena,W 115-92,200,33,54,.611,23,34,.676,10,20,.500,39,45,.867,115
39.0,2017-11-21,N.C. A&T,,Mid-Atl Christian,W 115-76,200,40,73,.548,33,49,.673,7,24,.292,28,36,.778,115
40.0,2017-11-29,Fla. Gulf Coast,,Webber,W 115-61,200,45,81,.556,36,56,.643,9,25,.360,16,22,.727,115
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
41.0,2017-11-12,Fort Wayne,,Defiance,W 114-59,200,44,74,.595,29,41,.707,15,33,.455,11,16,.688,114
42.0,2017-11-15,Savannah State,,Middle GA St,W 114-80,200,39,85,.459,24,34,.706,15,51,.294,21,30,.700,114
43.0,2017-11-17,Oregon,,Alabama State,W 114-56,200,40,64,.625,25,40,.625,15,24,.625,19,25,.760,114
44.0,2017-11-21,Kansas,,Texas Southern,W 114-71,200,43,78,.551,24,42,.571,19,36,.528,9,13,.692,114
45.0,2017-11-29,William & Mary,,Marshall,W 114-104,200,42,70,.600,24,42,.571,18,28,.643,12,14,.857,114
46.0,2018-02-19,Hampton,,Savannah State,W 114-102 (OT),225,38,76,.500,35,57,.614,3,19,.158,35,41,.854,114
47.0,2018-02-20,Wyoming,,New Mexico,L 114-119,200,37,64,.578,24,41,.585,13,23,.565,27,38,.711,114
48.0,2018-02-24,William & Mary,,Charleston,W 114-104 (OT),225,35,59,.593,24,38,.632,11,21,.524,33,38,.868,114
49.0,2017-11-14,Villanova,,Nicholls State,W 113-77,200,42,73,.575,29,43,.674,13,30,.433,16,23,.696,113
50.0,2017-11-14,Louisiana,,Louisiana Col.,W 113-58,200,42,69,.609,29,43,.674,13,26,.500,16,19,.842,113
51.0,2017-11-21,Chicago State,,East-West,W 113-65,200,43,89,.483,39,74,.527,4,15,.267,23,33,.697,113
52.0,2017-11-24,Florida State,,Citadel,W 113-78,200,42,80,.525,28,42,.667,14,38,.368,15,22,.682,113
53.0,2017-12-13,Texas A&M,,Savannah State,W 113-66,200,45,90,.500,29,52,.558,16,38,.421,7,12,.583,113
54.0,2017-12-18,St. Francis (PA),,Bethany (WV),W 113-77,200,39,71,.549,25,44,.568,14,27,.519,21,35,.600,113
55.0,2017-12-30,Binghamton,,Elmira,W 113-65,200,43,65,.662,32,44,.727,11,21,.524,16,19,.842,113
56.0,2018-02-27,Davidson,@,St. Bonaventure,L 113-117 (3OT),275,34,75,.453,18,35,.514,16,40,.400,29,32,.906,113
57.0,2017-11-10,Louisiana Tech,,Texas-Tyler,W 112-71,200,40,62,.645,27,35,.771,13,27,.481,19,29,.655,112
58.0,2017-11-16,Abilene Christ.,,Howard Payne,W 112-62,200,42,67,.627,33,48,.688,9,19,.474,19,24,.792,112
59.0,2017-11-28,Wichita State,,Savannah State,W 112-66,200,41,76,.539,28,45,.622,13,31,.419,17,19,.895,112
60.0,2017-11-29,Northern Ky.,,Berea,W 112-33,200,40,74,.541,29,44,.659,11,30,.367,21,26,.808,112
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
61.0,2017-11-29,UC-Irvine,,Whittier,W 112-65,200,41,66,.621,30,44,.682,11,22,.500,19,28,.679,112
62.0,2017-11-30,Portland,,Multnomah,W 112-65,200,47,78,.603,37,48,.771,10,30,.333,8,12,.667,112
63.0,2017-12-09,Lamar,,Howard Payne,W 112-56,200,37,74,.500,27,45,.600,10,29,.345,28,39,.718,112
64.0,2017-12-14,Norfolk State,,Mid-Atl Christian,W 112-34,200,42,85,.494,31,48,.646,11,37,.297,17,22,.773,112
65.0,2017-12-15,Colorado,,S Dakota St.,W 112-103 (2OT),250,40,74,.541,27,47,.574,13,27,.481,19,23,.826,112
66.0,2018-01-06,Western Ky.,@,Marshall,W 112-87,200,45,72,.625,38,58,.655,7,14,.500,15,27,.556,112
67.0,2017-11-10,Virginia Tech,,Detroit,W 111-79,200,42,74,.568,35,53,.660,7,21,.333,20,28,.714,111
68.0,2017-11-10,Nicholls State,@,Tx-Rio Grande,W 111-106,200,37,81,.457,23,48,.479,14,33,.424,23,29,.793,111
69.0,2017-11-11,Kent State,N,Youngstown St.,W 111-78,200,41,75,.547,39,61,.639,2,14,.143,27,34,.794,111
70.0,2017-11-12,Purdue,,Chicago State,W 111-42,200,40,66,.606,28,38,.737,12,28,.429,19,28,.679,111
71.0,2017-11-14,Portland State,,Willamette,W 111-60,200,47,82,.573,36,53,.679,11,29,.379,6,10,.600,111
72.0,2017-11-15,Fairl. Dickinson,,FDU-Florham,W 111-49,200,46,74,.622,36,54,.667,10,20,.500,9,14,.643,111
73.0,2017-11-18,West Virginia,,Morgan State,W 111-48,200,45,77,.584,35,50,.700,10,27,.370,11,19,.579,111
74.0,2017-11-24,Florida,N,Gonzaga,W 111-105 (2OT),250,33,72,.458,16,36,.444,17,36,.472,28,35,.800,111
75.0,2017-12-04,Grambling,,Tougaloo,W 111-95,200,36,65,.554,29,46,.630,7,19,.368,32,41,.780,111
76.0,2017-12-05,Creighton,,North Dakota,W 111-68,200,41,72,.569,28,39,.718,13,33,.394,16,20,.800,111
77.0,2017-12-16,New Hampshire,,Lyndon State,W 111-31,200,39,78,.500,26,41,.634,13,37,.351,20,27,.741,111
78.0,2017-12-22,Air Force,,Johnson & Wales,W 111-68,200,43,70,.614,32,43,.744,11,27,.407,14,18,.778,111
79.0,2017-12-29,Michigan State,,Cleveland State,W 111-61,200,41,63,.651,26,37,.703,15,26,.577,14,18,.778,111
80.0,2017-12-30,S Dakota St.,,Presentation,W 111-68,200,40,62,.645,26,39,.667,14,23,.609,17,24,.708,111
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
81.0,2018-01-27,Ball State,,Akron,W 111-106 (2OT),250,34,68,.500,24,50,.480,10,18,.556,33,42,.786,111
82.0,2018-02-03,Savannah State,,SC St.,W 111-99,200,40,83,.482,27,46,.587,13,37,.351,18,21,.857,111
83.0,2017-11-10,Davidson,,Charleston So.,W 110-62,200,35,70,.500,9,17,.529,26,53,.491,14,17,.824,110
84.0,2017-11-12,Mercer,,Toccoa Falls,W 110-43,200,39,70,.557,27,44,.614,12,26,.462,20,29,.690,110
85.0,2017-11-12,UMKC,,Haskell Indian Nations Institute,W 110-59,200,39,77,.506,32,54,.593,7,23,.304,25,33,.758,110
86.0,2017-11-14,Weber State,,West Coast Baptist,W 110-45,200,38,62,.613,31,41,.756,7,21,.333,27,37,.730,110
87.0,2017-11-22,Navy,,Washington Col.,W 110-45,200,40,68,.588,26,41,.634,14,27,.519,16,23,.696,110
88.0,2017-12-10,High Point,,Toccoa Falls,W 110-39,200,45,70,.643,38,53,.717,7,17,.412,13,18,.722,110
89.0,2017-12-16,Citadel,,Point,W 110-66,200,38,78,.487,26,40,.650,12,38,.316,22,27,.815,110
90.0,2017-12-29,Prairie View,,Jarvis Christian,W 110-80,200,42,70,.600,30,45,.667,12,25,.480,14,19,.737,110
91.0,2018-01-13,Citadel,,Chattanooga,W 110-101 (OT),225,37,60,.617,22,30,.733,15,30,.500,21,26,.808,110
92.0,2018-01-29,Lipscomb,@,USC Upstate,W 110-106 (2OT),250,34,75,.453,26,48,.542,8,27,.296,34,47,.723,110
93.0,2018-02-25,Rider,,Iona,W 110-101,200,43,70,.614,36,52,.692,7,18,.389,17,30,.567,110
94.0,2017-11-10,Citadel,,Oglethorpe,W 109-73,200,41,87,.471,20,40,.500,21,47,.447,6,6,1.000,109
95.0,2017-11-10,Wichita State,,UMKC,W 109-57,200,39,64,.609,26,41,.634,13,23,.565,18,23,.783,109
96.0,2017-11-11,Western Ill.,,St. Mary's (MN),W 109-68,200,42,62,.677,35,45,.778,7,17,.412,18,28,.643,109
97.0,2017-11-12,Creighton,,Alcorn State,W 109-72,200,33,59,.559,17,26,.654,16,33,.485,27,32,.844,109
98.0,2017-11-15,Austin Peay,,Oakland City,W 109-50,201,47,79,.595,39,56,.696,8,23,.348,7,14,.500,109
99.0,2017-11-15,Montana State,,Montana Western,W 109-81,200,38,71,.535,23,45,.511,15,26,.577,18,26,.692,109
100.0,2017-11-19,Houston Baptist,N,Detroit,L 109-116 (OT),225,35,77,.455,28,53,.528,7,24,.292,32,48,.667,109
101.0,2017-11-20,Bowling Green,,Lake Erie,W 109-106 (OT),225,37,75,.493,26,50,.520,11,25,.440,24,36,.667,109
102.0,2017-12-03,Southern Miss,,Rust,W 109-61,200,46,77,.597,39,53,.736,7,24,.292,10,12,.833,109
103.0,2017-12-08,Wake Forest,,Army,W 109-80,200,40,69,.580,32,50,.640,8,19,.421,21,24,.875,109
104.0,2017-12-17,Miami (OH),,Rio Grande,W 109-70,200,41,66,.621,33,45,.733,8,21,.381,19,27,.704,109
105.0,2017-12-18,Kansas,,Omaha,W 109-64,200,43,69,.623,27,42,.643,16,27,.593,7,9,.778,109
106.0,2017-12-19,Abilene Christ.,,Arl Baptist,W 109-60,200,45,70,.643,30,38,.789,15,32,.469,4,6,.667,109
107.0,2017-12-30,Miss. St.,,North Florida,W 109-81,200,44,71,.620,37,53,.698,7,18,.389,14,20,.700,109
108.0,2018-01-03,Oklahoma,,Oklahoma State,W 109-89,200,35,64,.547,20,37,.541,15,27,.556,24,34,.706,109
109.0,2018-01-04,Montana,,North Dakota,W 109-79,200,40,65,.615,32,51,.627,8,14,.571,21,30,.700,109
110.0,2018-01-06,Wofford,,Citadel,W 109-92,200,33,62,.532,19,32,.594,14,30,.467,29,37,.784,109
111.0,2018-02-15,North Florida,,USC Upstate,W 109-100,200,38,65,.585,26,38,.684,12,27,.444,21,26,.808,109
112.0,2018-02-25,Houston,,East Carolina,W 109-58,200,42,63,.667,24,36,.667,18,27,.667,7,14,.500,109
113.0,2017-11-10,Central Mich.,,Siena Heights,W 108-48,200,39,72,.542,33,46,.717,6,26,.231,24,27,.889,108
114.0,2017-11-10,Bethune-Cookman,,Johnson,W 108-66,200,40,66,.606,28,45,.622,12,21,.571,16,23,.696,108
115.0,2017-11-11,UNLV,,Florida A&M,W 108-66,200,41,78,.526,34,60,.567,7,18,.389,19,24,.792,108
116.0,2017-11-12,Oklahoma,,Omaha,W 108-89,200,39,70,.557,31,45,.689,8,25,.320,22,27,.815,108
117.0,2017-11-13,Campbell,,Columbia Intl,W 108-44,200,39,64,.609,26,32,.813,13,32,.406,17,28,.607,108
118.0,2017-11-14,Davidson,,UNC Wilmington,W 108-81,200,39,69,.565,26,36,.722,13,33,.394,17,22,.773,108
119.0,2017-11-14,Houston Baptist,,Arl Baptist,W 108-67,200,44,83,.530,37,61,.607,7,22,.318,13,18,.722,108
120.0,2017-11-15,Oklahoma,,Ball State,W 108-69,200,42,74,.568,27,45,.600,15,29,.517,9,16,.563,108
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
121.0,2017-11-16,Florida,,North Florida,W 108-68,200,42,79,.532,31,54,.574,11,25,.440,13,20,.650,108
122.0,2017-11-23,Florida,N,Stanford,W 108-87,200,38,65,.585,23,43,.535,15,22,.682,17,21,.810,108
123.0,2017-12-02,William & Mary,@,Savannah State,W 108-85,200,38,60,.633,22,28,.786,16,32,.500,16,19,.842,108
124.0,2017-12-18,Green Bay,,Rockford,W 108-64,200,39,77,.506,28,49,.571,11,28,.393,19,28,.679,108
125.0,2017-12-31,Michigan State,,Savannah State,W 108-52,200,44,70,.629,36,48,.750,8,22,.364,12,22,.545,108
126.0,2018-01-25,Western Caro.,,S Wesleyan,W 108-48,200,41,76,.539,27,44,.614,14,32,.438,12,24,.500,108
127.0,2018-02-12,Savannah State,,N.C. A&T,W 108-106,200,39,74,.527,25,41,.610,14,33,.424,16,21,.762,108
128.0,2018-02-17,Belmont,,Morehead State,W 108-65,200,40,66,.606,24,30,.800,16,36,.444,12,17,.706,108
129.0,2018-02-24,Buffalo,,Ohio,W 108-82,200,39,74,.527,31,49,.633,8,25,.320,22,30,.733,108
130.0,2018-02-28,New Mexico,@,Colorado State,W 108-87,200,37,61,.607,27,31,.871,10,30,.333,24,29,.828,108
131.0,2018-03-04,Lipscomb,@,Fla. Gulf Coast,W 108-96,200,32,49,.653,20,23,.870,12,26,.462,32,47,.681,108
132.0,2017-11-10,Cincinnati,,Savannah State,W 107-77,200,41,86,.477,28,47,.596,13,39,.333,12,24,.500,107
133.0,2017-11-10,Baylor,,Central Ark.,W 107-66,200,39,59,.661,27,42,.643,12,17,.706,17,20,.850,107
134.0,2017-11-11,Presbyterian,,Johnson,W 107-87,200,38,68,.559,31,50,.620,7,18,.389,24,38,.632,107
135.0,2017-11-14,Pepperdine,,Cal Lutheran,W 107-82,200,40,71,.563,32,50,.640,8,21,.381,19,28,.679,107
136.0,2017-11-15,Minnesota,,Niagara,W 107-81,200,42,78,.538,31,53,.585,11,25,.440,12,22,.545,107
137.0,2017-11-19,Yale,,Curry,W 107-42,200,43,72,.597,32,45,.711,11,27,.407,10,16,.625,107
138.0,2017-11-20,Charleston So.,,Toccoa Falls,W 107-36,200,41,74,.554,36,58,.621,5,16,.313,20,29,.690,107
139.0,2017-11-21,Wagner,,Staten Island,W 107-64,200,29,60,.483,24,38,.632,5,22,.227,44,56,.786,107
140.0,2017-11-26,Longwood,,N.C. Wesleyan,W 107-78,200,43,64,.672,30,37,.811,13,27,.481,8,8,1.000,107
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
141.0,2017-11-26,Kentucky,,UIC,W 107-73,200,42,63,.667,38,51,.745,4,12,.333,19,28,.679,107
142.0,2017-11-30,Hofstra,,Molloy,W 107-72,200,37,72,.514,26,46,.565,11,26,.423,22,30,.733,107
143.0,2017-12-02,Winthrop,,Reinhardt,W 107-76,200,44,80,.550,33,43,.767,11,37,.297,8,15,.533,107
144.0,2017-12-18,Michigan State,,Houston Baptist,W 107-62,200,36,56,.643,26,36,.722,10,20,.500,25,33,.758,107
145.0,2017-12-18,New Orleans,,Panhandle State,W 107-59,200,40,71,.563,34,56,.607,6,15,.400,21,28,.750,107
146.0,2017-12-21,Butler,,Western Ill.,W 107-46,200,37,66,.561,19,35,.543,18,31,.581,15,18,.833,107
147.0,2018-01-02,UNC Wilmington,,Drexel,W 107-87,200,37,63,.587,30,45,.667,7,18,.389,26,34,.765,107
148.0,2018-01-04,Furman,,Citadel,W 107-67,200,39,71,.549,22,31,.710,17,40,.425,12,18,.667,107
149.0,2018-01-04,Stanford,,UCLA,W 107-99 (2OT),250,38,74,.514,29,53,.547,9,21,.429,22,32,.688,107
150.0,2018-01-06,UCLA,@,California,W 107-84,200,32,55,.582,15,25,.600,17,30,.567,26,33,.788,107
151.0,2018-01-11,Samford,@,Citadel,W 107-91,200,39,63,.619,21,31,.677,18,32,.563,11,14,.786,107
152.0,2018-01-13,Western Ill.,,Oak Hills,W 107-45,200,42,75,.560,36,65,.554,6,10,.600,17,30,.567,107
153.0,2018-01-31,Savannah State,@,Florida A&M,W 107-100,200,38,68,.559,24,34,.706,14,34,.412,17,21,.810,107
154.0,2018-02-03,Northeastern,,UNC Wilmington,W 107-100 (OT),225,36,69,.522,28,46,.609,8,23,.348,27,41,.659,107
155.0,2018-02-16,Cornell,,Princeton,W 107-101 (3OT),275,34,66,.515,24,37,.649,10,29,.345,29,32,.906,107
156.0,2018-02-24,Green Bay,@,Detroit,W 107-97,200,36,64,.563,22,33,.667,14,31,.452,21,31,.677,107
157.0,2017-11-10,Tx-Rio Grande,,Nicholls State,L 106-111,200,39,89,.438,32,60,.533,7,29,.241,21,35,.600,106
158.0,2017-11-11,Brown,,Johnson/Wales-RI,W 106-78,200,32,78,.410,25,47,.532,7,31,.226,35,40,.875,106
159.0,2017-11-14,Gonzaga,,Howard,W 106-69,200,40,70,.571,26,35,.743,14,35,.400,12,21,.571,106
160.0,2017-11-15,UCLA,,Central Ark.,W 106-101 (OT),225,38,79,.481,28,59,.475,10,20,.500,20,32,.625,106
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
161.0,2017-11-16,Tennessee Tech,,Boyce,W 106-48,200,41,68,.603,31,41,.756,10,27,.370,14,22,.636,106
162.0,2017-11-16,Troy,,Brewton-Parker,W 106-71,200,37,74,.500,25,44,.568,12,30,.400,20,28,.714,106
163.0,2017-11-18,Winthrop,,Central Penn,W 106-65,200,37,66,.561,18,34,.529,19,32,.594,13,20,.650,106
164.0,2017-11-18,Purdue,,Fairfield,W 106-64,200,38,74,.514,19,43,.442,19,31,.613,11,17,.647,106
165.0,2017-11-20,Lake Erie,@,Bowling Green,L 106-109 (OT),225,38,67,.567,23,40,.575,15,27,.556,15,18,.833,106
166.0,2017-11-26,Jacksonville,N,Gardner-Webb,W 106-99 (3OT),275,34,78,.436,27,57,.474,7,21,.333,31,41,.756,106
167.0,2017-11-26,Marshall,,Concord,W 106-70,200,36,71,.507,27,41,.659,9,30,.300,25,32,.781,106
168.0,2017-11-29,Buffalo,@,Niagara,W 106-87,200,40,69,.580,28,41,.683,12,28,.429,14,19,.737,106
169.0,2017-12-02,Fresno State,@,Long Beach St.,W 106-70,200,38,62,.613,28,42,.667,10,20,.500,20,22,.909,106
170.0,2017-12-02,Louisiana Tech,,Miles,W 106-55,200,36,63,.571,23,37,.622,13,26,.500,21,29,.724,106
171.0,2017-12-03,UCLA,,Detroit,W 106-73,200,38,72,.528,27,47,.574,11,25,.440,19,24,.792,106
172.0,2017-12-10,Fla. Atlantic,,Webber,W 106-46,200,44,78,.564,33,51,.647,11,27,.407,7,12,.583,106
173.0,2017-12-14,Southeastern LA,,Southern-New Orleans,W 106-77,200,40,79,.506,28,46,.609,12,33,.364,14,19,.737,106
174.0,2017-12-14,Utah Valley,,Bethesda CA,W 106-44,200,44,77,.571,34,45,.756,10,32,.313,8,11,.727,106
175.0,2017-12-19,Washington,,Bethune-Cookman,W 106-55,200,42,67,.627,27,43,.628,15,24,.625,7,13,.538,106
176.0,2017-12-21,Portland State,@,California,W 106-81,200,37,77,.481,26,46,.565,11,31,.355,21,27,.778,106
177.0,2017-12-28,Denver,,Colorado Mesa,W 106-60,200,45,76,.592,38,61,.623,7,15,.467,9,15,.600,106
178.0,2018-01-12,Dayton,,VCU,W 106-79,200,39,62,.629,22,30,.733,17,32,.531,11,14,.786,106
179.0,2018-01-27,Akron,@,Ball State,L 106-111 (2OT),250,36,77,.468,21,33,.636,15,44,.341,19,21,.905,106
180.0,2018-01-27,Savannah State,@,Delaware State,W 106-86,200,40,82,.488,20,30,.667,20,52,.385,6,10,.600,106
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
181.0,2018-01-29,USC Upstate,,Lipscomb,L 106-110 (2OT),250,35,91,.385,26,53,.491,9,38,.237,27,31,.871,106
182.0,2018-02-08,Georgia State,,Louisiana,W 106-92,200,37,68,.544,25,41,.610,12,27,.444,20,23,.870,106
183.0,2018-02-12,N.C. A&T,@,Savannah State,L 106-108,200,40,77,.519,31,56,.554,9,21,.429,17,20,.850,106
184.0,2018-02-24,Texas Southern,,Alabama A&M,W 106-71,200,39,63,.619,23,38,.605,16,25,.640,12,14,.857,106
185.0,2017-11-10,Purdue,,SIU Edwardsville,W 105-74,200,36,61,.590,27,42,.643,9,19,.474,24,32,.750,105
186.0,2017-11-10,Texas,,NW St.,W 105-59,200,37,75,.493,27,42,.643,10,33,.303,21,33,.636,105
187.0,2017-11-11,UNC Wilmington,,N.C. Wesleyan,W 105-81,200,40,80,.500,31,54,.574,9,26,.346,16,26,.615,105
188.0,2017-11-13,Detroit,,Michigan-Dearborn,W 105-82,200,40,75,.533,28,44,.636,12,31,.387,13,20,.650,105
189.0,2017-11-16,Notre Dame,,Chicago State,W 105-66,200,36,58,.621,26,36,.722,10,22,.455,23,30,.767,105
190.0,2017-11-16,LSU,,Samford,W 105-86,200,39,65,.600,31,42,.738,8,23,.348,19,20,.950,105
191.0,2017-11-22,James Madison,,App. St.,W 105-99 (2OT),250,31,79,.392,18,48,.375,13,31,.419,30,42,.714,105
192.0,2017-11-22,Lamar,,Southern-New Orleans,W 105-67,200,38,68,.559,27,44,.614,11,24,.458,18,34,.529,105
193.0,2017-11-24,Gonzaga,N,Florida,L 105-111 (2OT),250,38,79,.481,28,48,.583,10,31,.323,19,25,.760,105
194.0,2017-11-25,Weber State,,Black Hills State,W 105-52,200,39,60,.650,20,31,.645,19,29,.655,8,9,.889,105
195.0,2017-11-26,Northern Ill.,,Rockford,W 105-53,200,39,70,.557,32,49,.653,7,21,.333,20,28,.714,105
196.0,2017-12-01,Louisiana,@,Nicholls State,W 105-80,200,32,60,.533,27,42,.643,5,18,.278,36,54,.667,105
197.0,2017-12-03,Pacific,,Ark.-Fort Smith,W 105-68,200,41,63,.651,33,42,.786,8,21,.381,15,18,.833,105
198.0,2017-12-09,Baylor,,Hillsdale,W 105-82,200,40,70,.571,27,39,.692,13,31,.419,12,16,.750,105
199.0,2017-12-19,Oklahoma,,NW St.,W 105-68,200,41,69,.594,30,44,.682,11,25,.440,12,17,.706,105
200.0,2017-12-27,Penn,,Delaware State,W 105-52,200,35,57,.614,21,30,.700,14,27,.519,21,25,.840,105
201.0,2018-01-02,Jacksonville,,Trinity Baptist,W 105-48,200,40,66,.606,29,45,.644,11,21,.524,14,19,.737,105
202.0,2018-01-27,Oral Roberts,,Nebraska Christian,W 105-74,200,39,76,.513,27,47,.574,12,29,.414,15,23,.652,105
203.0,2018-01-27,Niagara,@,Canisius,W 105-89,200,31,59,.525,16,33,.485,15,26,.577,28,32,.875,105
