Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
55,11/29/12,Gonzaga,,Lewis & Clark,W 104-57,200,43,67,0.642,32,47,0.681,11,20,0.55,7,15,0.467,104
56,12/15/12,Hawaii,@,Chaminade,W 104-93,200,39,65,0.6,28,44,0.636,11,21,0.524,15,21,0.714,104
57,12/28/12,Liberty,,Union (KY),W 104-67,200,35,65,0.538,26,45,0.578,9,20,0.45,25,32,0.781,104
58,1/12/13,Yale,,Oberlin,W 104-39,200,38,55,0.691,25,34,0.735,13,21,0.619,15,19,0.789,104
59,2/7/13,Iona,,Marist,L 104-105 (2OT),250,36,82,0.439,25,56,0.446,11,26,0.423,21,27,0.778,104
60,2/9/13,Notre Dame,,Louisville,W 104-101 (5OT),325,32,77,0.416,25,52,0.481,7,25,0.28,33,49,0.673,104
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
61,3/2/13,St. Bonaventure,,Charlotte,W 104-83,200,30,51,0.588,19,33,0.576,11,18,0.611,33,42,0.786,104
62,11/9/12,Gonzaga,,Southern Utah,W 103-65,200,40,73,0.548,34,60,0.567,6,13,0.462,17,30,0.567,103
63,11/10/12,Northern Iowa,,Wartburg,W 103-50,200,40,61,0.656,27,40,0.675,13,21,0.619,10,17,0.588,103
64,11/18/12,Hofstra,,Marshall,W 103-100 (2OT),250,28,70,0.4,21,52,0.404,7,18,0.389,40,57,0.702,103
65,11/20/12,Alabama A&M,,Oakwood,W 103-77,200,38,75,0.507,26,45,0.578,12,30,0.4,15,25,0.6,103
66,12/18/12,Evansville,,Oakland City,W 103-69,200,37,69,0.536,33,56,0.589,4,13,0.308,25,34,0.735,103
67,1/10/13,Bryant,,Quinnipiac,W 103-95,200,34,56,0.607,22,37,0.595,12,19,0.632,23,31,0.742,103
68,1/12/13,Cornell,,Old Westbury,W 103-84,200,41,65,0.631,28,43,0.651,13,22,0.591,8,13,0.615,103
69,1/19/13,NW St.,,Southeastern LA,W 103-68,200,37,68,0.544,26,48,0.542,11,20,0.55,18,30,0.6,103
70,1/24/13,Central Ark.,,McNeese State,W 103-98 (3OT),275,40,84,0.476,31,61,0.508,9,23,0.391,14,20,0.7,103
71,3/2/13,Mt. St. Mary's,@,Fairl. Dickinson,W 103-82,200,32,71,0.451,19,34,0.559,13,37,0.351,26,32,0.813,103
72,3/2/13,Houston,,Marshall,W 103-76,200,38,64,0.594,30,49,0.612,8,15,0.533,19,27,0.704,103
73,11/9/12,Oregon State,,Niagara,W 102-83,200,38,67,0.567,25,43,0.581,13,24,0.542,13,24,0.542,102
74,11/13/12,Cincinnati,,Miss Val St,W 102-60,200,39,70,0.557,31,52,0.596,8,18,0.444,16,25,0.64,102
75,11/15/12,Air Force,,Western State,W 102-68,200,34,65,0.523,23,39,0.59,11,26,0.423,23,37,0.622,102
76,11/20/12,LSU,,NW St.,W 102-95,200,32,66,0.485,23,41,0.561,9,25,0.36,29,51,0.569,102
77,12/1/12,Lehigh,,Fairl. Dickinson,W 102-62,200,38,60,0.633,27,41,0.659,11,19,0.579,15,17,0.882,102
78,12/1/12,UNC,,UAB,W 102-84,200,37,70,0.529,27,47,0.574,10,23,0.435,18,21,0.857,102
79,12/3/12,VMI,,Virginia-Lynchburg,W 102-61,200,35,77,0.455,26,41,0.634,9,36,0.25,23,33,0.697,102
80,12/8/12,Detroit,,Rochester (MI),W 102-67,200,34,62,0.548,21,35,0.6,13,27,0.481,21,32,0.656,102
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
81,12/17/12,Bethune-Cookman,,Florida Christian,W 102-51,200,44,75,0.587,37,55,0.673,7,20,0.35,7,15,0.467,102
82,12/17/12,Missouri,,SC St.,W 102-51,200,41,72,0.569,35,45,0.778,6,27,0.222,14,16,0.875,102
83,12/31/12,NW St.,,LeTourneau,W 102-52,200,39,76,0.513,33,57,0.579,6,19,0.316,18,25,0.72,102
84,1/23/13,Southern Miss,,Marshall,W 102-46,200,36,57,0.632,25,37,0.676,11,20,0.55,19,26,0.731,102
85,2/19/13,Longwood,,Liberty,W 102-101,200,31,62,0.5,22,39,0.564,9,23,0.391,31,41,0.756,102
86,11/13/12,Richmond,,UNC Wilmington,W 101-58,200,32,55,0.582,18,27,0.667,14,28,0.5,23,28,0.821,101
87,11/15/12,Morehead State,,Alice Lloyd,W 101-50,200,41,81,0.506,29,53,0.547,12,28,0.429,7,19,0.368,101
88,11/16/12,Campbell,,App. St.,W 101-82,200,42,63,0.667,37,51,0.725,5,12,0.417,12,17,0.706,101
89,11/16/12,Kentucky,,Lafayette,W 101-49,200,40,62,0.645,29,43,0.674,11,19,0.579,10,16,0.625,101
90,11/25/12,Indiana,,Ball State,W 101-53,200,38,63,0.603,31,46,0.674,7,17,0.412,18,24,0.75,101
91,12/1/12,Charleston So.,,Barber-Scotia,W 101-69,200,34,58,0.586,27,39,0.692,7,19,0.368,26,35,0.743,101
92,12/4/12,Charleston So.,,Citadel,W 101-73,200,37,60,0.617,23,34,0.676,14,26,0.538,13,24,0.542,101
93,12/29/12,Montana State,,Northwest Indian College,W 101-70,200,39,72,0.542,29,51,0.569,10,21,0.476,13,17,0.765,101
94,1/10/13,Detroit,@,Youngstown St.,W 101-60,200,41,76,0.539,30,56,0.536,11,20,0.55,8,10,0.8,101
95,2/9/13,Louisville,@,Notre Dame,L 101-104 (5OT),325,33,81,0.407,28,56,0.5,5,25,0.2,30,48,0.625,101
96,2/14/13,Wagner,,Central Conn St,W 101-82,200,35,57,0.614,26,42,0.619,9,15,0.6,22,26,0.846,101
97,2/16/13,Tulsa,,Houston,W 101-92 (3OT),275,30,66,0.455,24,41,0.585,6,25,0.24,35,50,0.7,101
98,2/19/13,Liberty,@,Longwood,L 101-102,200,37,68,0.544,25,46,0.543,12,22,0.545,15,24,0.625,101
99,2/28/13,Morehead State,@,Tennessee State,W 101-100,200,37,60,0.617,22,35,0.629,15,25,0.6,12,21,0.571,101
100,11/9/12,Michigan,,Slippery Rock,W 100-62,200,38,66,0.576,26,47,0.553,12,19,0.632,12,19,0.632,100
101,11/12/12,Illinois State,,UCSB,W 100-72,200,41,66,0.621,31,46,0.674,10,20,0.5,8,10,0.8,100
102,11/15/12,UCLA,,James Madison,W 100-70,200,36,61,0.59,27,45,0.6,9,16,0.563,19,24,0.792,100
103,11/17/12,Southern Ill.,,Benedictine-Springfield,W 100-62,200,41,63,0.651,36,51,0.706,5,12,0.417,13,20,0.65,100
104,11/18/12,Marshall,@,Hofstra,L 100-103 (2OT),250,32,73,0.438,22,40,0.55,10,33,0.303,26,42,0.619,100
105,12/4/12,Belmont,,Lipscomb,W 100-66,200,30,62,0.484,15,27,0.556,15,35,0.429,25,40,0.625,100
106,12/5/12,Maryland,,Md.-East. Shore,W 100-68,200,38,62,0.613,28,42,0.667,10,20,0.5,14,22,0.636,100
107,12/8/12,Indiana,,Central Conn St,W 100-69,200,39,72,0.542,32,51,0.627,7,21,0.333,15,20,0.75,100
108,12/18/12,Houston Baptist,,Arl Baptist,W 100-61,200,40,66,0.606,36,54,0.667,4,12,0.333,16,29,0.552,100
109,12/22/12,La Salle,,Sacred Heart,W 100-71,200,34,63,0.54,25,42,0.595,9,21,0.429,23,26,0.885,100
110,12/23/12,Iona,,Norfolk State,W 100-72,200,34,67,0.507,24,38,0.632,10,29,0.345,22,27,0.815,100
111,1/12/13,NW St.,@,Central Ark.,W 100-88,200,29,66,0.439,17,44,0.386,12,22,0.545,30,37,0.811,100
112,2/18/13,New Orleans,,Central Baptist,W 100-59,200,40,79,0.506,35,56,0.625,5,23,0.217,15,21,0.714,100
113,2/20/13,Morehead State,,Murray State,L 100-106 (2OT),250,34,79,0.43,27,55,0.491,7,24,0.292,25,35,0.714,100
114,2/28/13,S Dakota St.,@,Omaha,W 100-82,200,37,64,0.578,28,44,0.636,9,20,0.45,17,24,0.708,100
115,2/28/13,Tennessee State,,Morehead State,L 100-101,200,30,65,0.462,20,42,0.476,10,23,0.435,30,38,0.789,100
116,11/9/12,Baylor,,Lehigh,W 99-77,200,40,62,0.645,34,42,0.81,6,20,0.3,13,20,0.65,99
117,11/13/12,UMKC,,Lincoln (MO),W 99-64,200,35,58,0.603,26,41,0.634,9,17,0.529,20,24,0.833,99
118,11/15/12,Indiana,,Sam Houston St.,W 99-45,200,30,53,0.566,21,32,0.656,9,21,0.429,30,44,0.682,99
119,11/20/12,New Orleans,,Blue Mountain,W 99-51,200,36,70,0.514,28,55,0.509,8,15,0.533,19,31,0.613,99
120,11/28/12,Louisiana Tech,,Southeastern LA,W 99-62,200,35,63,0.556,28,46,0.609,7,17,0.412,22,35,0.629,99
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
121,12/2/12,High Point,,Johnson/Wales-NC,W 99-36,200,35,67,0.522,31,55,0.564,4,12,0.333,25,31,0.806,99
122,12/8/12,Louisville,,UMKC,W 99-47,200,37,66,0.561,29,48,0.604,8,18,0.444,17,26,0.654,99
123,1/5/13,UCF,,Florida A&M,W 99-69,200,34,59,0.576,20,31,0.645,14,28,0.5,17,22,0.773,99
124,1/8/13,UConn,,DePaul,W 99-78,200,36,73,0.493,30,57,0.526,6,16,0.375,21,27,0.778,99
125,1/9/13,Towson,,William & Mary,W 99-86 (2OT),250,34,70,0.486,30,54,0.556,4,16,0.25,27,33,0.818,99
126,1/10/13,Jacksonville,,Kennesaw State,W 99-92 (3OT),278,32,81,0.395,24,62,0.387,8,19,0.421,27,35,0.771,99
127,2/9/13,San Francisco,@,BYU,W 99-87,200,32,56,0.571,18,33,0.545,14,23,0.609,21,34,0.618,99
128,2/20/13,St. Bonaventure,,UMass,W 99-94,200,30,65,0.462,23,43,0.535,7,22,0.318,32,33,0.97,99
129,2/28/13,Lamar,,Central Ark.,L 99-106 (2OT),250,36,82,0.439,36,77,0.468,0,5,0,27,38,0.711,99
130,3/19/13,Youngstown St.,,Oakland,W 99-87,200,31,64,0.484,13,29,0.448,18,35,0.514,19,24,0.792,99
131,11/12/12,Iowa State,,Alabama A&M,W 98-40,200,40,65,0.615,29,45,0.644,11,20,0.55,7,13,0.538,98
132,11/12/12,Lafayette,,LIU-Brooklyn,W 98-94 (OT),225,34,64,0.531,26,48,0.542,8,16,0.5,22,28,0.786,98
133,11/16/12,Quinnipiac,N,Iona,W 98-92 (OT),225,33,58,0.569,27,46,0.587,6,12,0.5,26,31,0.839,98
134,11/17/12,DePaul,,Austin Peay,W 98-67,200,40,78,0.513,31,55,0.564,9,23,0.391,9,17,0.529,98
135,11/24/12,Coppin State,,Cheyney,W 98-78,200,32,67,0.478,21,42,0.5,11,25,0.44,23,36,0.639,98
136,11/27/12,NJIT,,Lyndon State,W 98-42,200,40,67,0.597,32,51,0.627,8,16,0.5,10,18,0.556,98
137,12/21/12,Colorado,,Northern Ariz.,W 98-51,200,40,60,0.667,29,40,0.725,11,20,0.55,7,15,0.467,98
138,1/2/13,Villanova,,St. John's (NY),W 98-86 (OT),225,27,63,0.429,17,35,0.486,10,28,0.357,34,42,0.81,98
139,1/7/13,USC Upstate,@,Lipscomb,W 98-61,200,35,61,0.574,20,34,0.588,15,27,0.556,13,16,0.813,98
140,1/19/13,Detroit,,UIC,W 98-47,200,34,62,0.548,24,40,0.6,10,22,0.455,20,28,0.714,98
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
141,1/24/13,Arizona State,,USC,W 98-93 (OT),225,32,63,0.508,23,40,0.575,9,23,0.391,25,36,0.694,98
142,1/24/13,McNeese State,@,Central Ark.,L 98-103 (3OT),275,38,84,0.452,31,62,0.5,7,22,0.318,15,29,0.517,98
143,2/7/13,Duke,,NC State,W 98-85,200,28,52,0.538,18,28,0.643,10,24,0.417,32,41,0.78,98
144,2/9/13,Missouri,,Ole Miss,W 98-79,200,35,74,0.473,23,51,0.451,12,23,0.522,16,20,0.8,98
145,11/9/12,Indiana,,Bryant,W 97-54,200,30,54,0.556,22,33,0.667,8,21,0.381,29,34,0.853,97
146,11/9/12,Middle Tenn.,,Alabama State,W 97-53,200,33,68,0.485,22,41,0.537,11,27,0.407,20,29,0.69,97
147,11/9/12,NC State,,Miami (OH),W 97-59,200,35,57,0.614,27,38,0.711,8,19,0.421,19,27,0.704,97
148,11/12/12,Akron,,John Carroll,W 97-53,200,38,66,0.576,25,37,0.676,13,29,0.448,8,10,0.8,97
149,11/16/12,Fort Wayne,N,Tx-Rio Grande,W 97-94 (3OT),275,30,83,0.361,25,57,0.439,5,26,0.192,32,57,0.561,97
150,11/18/12,Arizona State,,Florida A&M,W 97-70,200,33,60,0.55,24,42,0.571,9,18,0.5,22,26,0.846,97
151,11/18/12,Baylor,N,St. John's (NY),W 97-78,200,30,55,0.545,19,37,0.514,11,18,0.611,26,33,0.788,97
152,11/27/12,Butler,,Hanover,W 97-73,200,35,59,0.593,26,41,0.634,9,18,0.5,18,26,0.692,97
153,11/27/12,Presbyterian,,Toccoa Falls,W 97-38,200,42,65,0.646,38,49,0.776,4,16,0.25,9,12,0.75,97
154,12/6/12,Maine,,Fisher College,W 97-42,200,39,62,0.629,32,42,0.762,7,20,0.35,12,17,0.706,97
155,12/12/12,LIU-Brooklyn,@,Rice,W 97-70,200,35,54,0.648,25,35,0.714,10,19,0.526,17,23,0.739,97
156,12/15/12,Arkansas,,Alcorn State,W 97-59,200,37,79,0.468,27,55,0.491,10,24,0.417,13,20,0.65,97
157,12/19/12,St. Bonaventure,,Citadel,W 97-57,200,35,62,0.565,25,44,0.568,10,18,0.556,17,21,0.81,97
158,12/22/12,UNC,,McNeese State,W 97-63,200,35,74,0.473,22,46,0.478,13,28,0.464,14,22,0.636,97
159,12/28/12,UCLA,,Missouri,W 97-94 (OT),225,40,79,0.506,36,65,0.554,4,14,0.286,13,16,0.813,97
160,12/29/12,BYU,N,Virginia Tech,W 97-71,200,33,71,0.465,26,52,0.5,7,19,0.368,24,29,0.828,97
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
161,1/3/13,Miss. St.,,New Orleans,W 97-46,200,35,62,0.565,24,41,0.585,11,21,0.524,16,20,0.8,97
162,1/8/13,N.C. Central,,Virginia-Lynchburg,W 97-28,200,39,65,0.6,27,42,0.643,12,23,0.522,7,14,0.5,97
163,1/9/13,Kansas,,Iowa State,W 97-89 (OT),225,31,62,0.5,23,43,0.535,8,19,0.421,27,38,0.711,97
164,1/13/13,Iona,,Canisius,W 97-87,200,35,65,0.538,19,32,0.594,16,33,0.485,11,18,0.611,97
165,1/19/13,South Dakota,@,Oakland,W 97-78,200,34,59,0.576,24,40,0.6,10,19,0.526,19,20,0.95,97
166,1/28/13,Texas Southern,,Alabama State,W 97-65,200,31,60,0.517,15,32,0.469,16,28,0.571,19,24,0.792,97
167,1/30/13,Indiana,@,Purdue,W 97-60,200,33,67,0.493,21,42,0.5,12,25,0.48,19,20,0.95,97
168,2/5/13,Eastern Ky.,,Crowley's Ridge,W 97-31,200,38,69,0.551,26,38,0.684,12,31,0.387,9,12,0.75,97
169,2/23/13,LSU,,Alabama,W 97-94 (3OT),275,32,68,0.471,24,48,0.5,8,20,0.4,25,37,0.676,97
170,3/2/13,La Salle,,Duquesne,W 97-64,200,34,66,0.515,24,42,0.571,10,24,0.417,19,25,0.76,97
171,11/9/12,Oakland,,Albion,W 96-62,200,32,58,0.552,23,40,0.575,9,18,0.5,23,30,0.767,96
172,11/9/12,Sacramento St.,,UC-Merced,W 96-62,200,31,57,0.544,24,42,0.571,7,15,0.467,27,44,0.614,96
173,11/10/12,Drake,,William Jewell,W 96-66,200,33,59,0.559,18,35,0.514,15,24,0.625,15,24,0.625,96
174,11/12/12,Cal St Northridge,,Eastern Wash.,W 96-79,200,39,84,0.464,36,72,0.5,3,12,0.25,15,21,0.714,96
175,11/17/12,Utah Valley,,Arizona Christian,W 96-70,200,34,58,0.586,27,42,0.643,7,16,0.438,21,27,0.778,96
176,11/18/12,S Dakota St.,N,Dist. Columbia,W 96-48,200,39,70,0.557,32,51,0.627,7,19,0.368,11,15,0.733,96
177,11/18/12,Gonzaga,,South Dakota,W 96-58,200,42,76,0.553,34,53,0.642,8,23,0.348,4,15,0.267,96
178,11/19/12,Virginia Tech,@,UNC Greensboro,W 96-87,200,24,53,0.453,10,31,0.323,14,22,0.636,34,42,0.81,96
179,11/20/12,Coastal Caro.,,Johnson/Wales-NC,W 96-40,200,36,73,0.493,33,61,0.541,3,12,0.25,21,33,0.636,96
180,11/26/12,SE Missouri St,,Hannibal-LaGrange,W 96-55,200,36,56,0.643,25,40,0.625,11,16,0.688,13,16,0.813,96
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
181,12/14/12,Army,,Maine,W 96-67,200,33,59,0.559,20,32,0.625,13,27,0.481,17,21,0.81,96
182,12/28/12,St. Joseph's,,Iona,W 96-91,200,33,58,0.569,22,36,0.611,11,22,0.5,19,27,0.704,96
183,12/29/12,VCU,,Fairl. Dickinson,W 96-67,200,37,85,0.435,24,51,0.471,13,34,0.382,9,16,0.563,96
184,12/31/12,Syracuse,,Central Conn St,W 96-62,200,39,77,0.506,29,55,0.527,10,22,0.455,8,13,0.615,96
185,1/3/13,Houston,,Tx-Rio Grande,W 96-71,200,34,62,0.548,21,38,0.553,13,24,0.542,15,20,0.75,96
186,1/5/13,Fort Wayne,,Omaha,W 96-78,200,28,56,0.5,14,32,0.438,14,24,0.583,26,31,0.839,96
187,1/21/13,New Orleans,,NJIT,W 96-94 (3OT),275,34,74,0.459,29,56,0.518,5,18,0.278,23,34,0.676,96
188,1/23/13,Arkansas,,Miss. St.,W 96-70,200,33,67,0.493,24,40,0.6,9,27,0.333,21,26,0.808,96
189,1/23/13,Dayton,,Fordham,W 96-51,200,35,61,0.574,20,40,0.5,15,21,0.714,11,22,0.5,96
190,1/23/13,High Point,,VMI,W 96-69,200,41,70,0.586,35,53,0.66,6,17,0.353,8,14,0.571,96
191,1/25/13,Fla. Gulf Coast,,Stetson,W 96-65,200,37,63,0.587,30,43,0.698,7,20,0.35,15,25,0.6,96
192,2/2/13,BYU,,Santa Clara,W 96-79,200,35,60,0.583,30,49,0.612,5,11,0.455,21,32,0.656,96
193,2/2/13,Oakland,@,Omaha,W 96-81,200,32,61,0.525,28,40,0.7,4,21,0.19,28,38,0.737,96
194,2/2/13,Washington,,Arizona State,W 96-92,200,36,68,0.529,33,55,0.6,3,13,0.231,21,22,0.955,96
195,2/16/13,SE Missouri St,@,UT-Martin,W 96-74,200,31,55,0.564,19,33,0.576,12,22,0.545,22,26,0.846,96
196,2/25/13,Iowa State,,Kansas,L 96-108 (OT),225,25,70,0.357,8,29,0.276,17,41,0.415,29,34,0.853,96
197,3/2/13,LIU-Brooklyn,,Quinnipiac,W 96-90,200,32,58,0.552,25,38,0.658,7,20,0.35,25,33,0.758,96
198,3/9/13,Houston,@,Tulane,W 96-94,200,35,59,0.593,29,47,0.617,6,12,0.5,20,23,0.87,96
199,11/10/12,Saint Mary's,,Sonoma State,W 95-69,200,36,67,0.537,25,41,0.61,11,26,0.423,12,21,0.571,95
