Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
28.0,2015-12-22,UAB,,Hiwassee,W 116-43,200,45,71,.634,38,56,.679,7,15,.467,19,20,.950,116
29.0,2015-12-28,Winthrop,,Rio Grande,W 116-84,200,45,72,.625,33,43,.767,12,29,.414,14,19,.737,116
30.0,2015-12-22,Md.-East. Shore,,Central Penn,W 115-86,200,42,62,.677,33,44,.750,9,18,.500,22,32,.688,115
31.0,2015-12-28,Utah,,Coll. of Idaho,W 115-74,200,42,67,.627,31,42,.738,11,25,.440,20,31,.645,115
32.0,2016-01-25,Green Bay,,Detroit,W 115-108 (OT),225,37,75,.493,29,54,.537,8,21,.381,33,49,.673,115
33.0,2016-02-27,Ball State,,Eastern Mich.,W 115-79,200,38,69,.551,20,30,.667,18,39,.462,21,29,.724,115
34.0,2015-11-17,Sam Houston St.,,St. Thomas (TX),W 114-92,200,30,57,.526,25,41,.610,5,16,.313,49,64,.766,114
35.0,2015-12-28,Weber State,,Multnomah,W 114-47,200,43,68,.632,24,32,.750,19,36,.528,9,11,.818,114
36.0,2016-02-11,BYU,@,San Francisco,W 114-89,200,38,66,.576,21,39,.538,17,27,.630,21,30,.700,114
37.0,2016-02-25,Charlotte,,UTSA,W 114-108 (2OT),250,36,67,.537,27,44,.614,9,23,.391,33,39,.846,114
38.0,2015-11-14,Duke,,Bryant,W 113-75,200,39,73,.534,26,47,.553,13,26,.500,22,29,.759,113
39.0,2015-11-16,SC St.,,Voorhees,W 113-69,200,35,66,.530,24,42,.571,11,24,.458,32,44,.727,113
40.0,2015-11-24,Fairfield,@,Md.-East. Shore,W 113-74,200,41,72,.569,24,31,.774,17,41,.415,14,20,.700,113
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
41.0,2015-11-13,North Texas,,Jarvis Christian,W 112-82,200,37,71,.521,28,50,.560,9,21,.429,29,54,.537,112
42.0,2015-11-25,Oral Roberts,,Tabor College,W 112-80,200,37,70,.529,25,42,.595,12,28,.429,26,37,.703,112
43.0,2015-11-30,Indiana,,Alcorn State,W 112-70,200,39,58,.672,24,32,.750,15,26,.577,19,25,.760,112
44.0,2015-12-30,Austin Peay,,Westminster (MO),W 112-61,200,45,76,.592,38,59,.644,7,17,.412,15,22,.682,112
45.0,2016-01-28,Eastern Wash.,,Portland State,W 112-83,200,37,58,.638,17,27,.630,20,31,.645,18,27,.667,112
46.0,2016-02-04,UTEP,,Marshall,W 112-108,200,37,66,.561,26,48,.542,11,18,.611,27,37,.730,112
47.0,2016-02-06,Central Ark.,,New Orleans,W 112-77,200,41,66,.621,32,42,.762,9,24,.375,21,25,.840,112
48.0,2016-03-16,Omaha,@,Duquesne,L 112-120,200,34,80,.425,19,45,.422,15,35,.429,29,36,.806,112
49.0,2015-11-16,Fairl. Dickinson,,FDU-Florham,W 111-70,200,48,79,.608,43,62,.694,5,17,.294,10,14,.714,111
50.0,2015-12-03,Oklahoma,,Central Ark.,W 111-68,200,36,69,.522,23,47,.489,13,22,.591,26,35,.743,111
51.0,2015-12-05,Louisville,,Grand Canyon,W 111-63,200,38,70,.543,28,48,.583,10,22,.455,25,36,.694,111
52.0,2015-12-13,High Point,,Virginia Wise,W 111-74,200,39,66,.591,33,55,.600,6,11,.545,27,36,.750,111
53.0,2015-12-29,Charlotte,,Citadel,W 111-93,200,42,70,.600,36,52,.692,6,18,.333,21,34,.618,111
54.0,2016-01-23,Oakland,@,Green Bay,W 111-95,200,36,63,.571,23,41,.561,13,22,.591,26,31,.839,111
55.0,2016-02-06,Fresno State,,UNLV,W 111-104 (2OT),250,40,89,.449,29,59,.492,11,30,.367,20,25,.800,111
56.0,2016-02-13,Oakland,,Green Bay,W 111-93,200,35,69,.507,23,39,.590,12,30,.400,29,33,.879,111
57.0,2016-02-27,VMI,,Citadel,W 111-95,200,40,72,.556,29,45,.644,11,27,.407,20,26,.769,111
58.0,2015-11-14,Tennessee Tech,,Piedmont,W 110-72,201,38,66,.576,24,35,.686,14,31,.452,20,27,.741,110
59.0,2015-11-16,Idaho State,,Dickinson St,W 110-85,200,35,67,.522,18,29,.621,17,38,.447,23,31,.742,110
60.0,2015-11-16,North Texas,,Texas College,W 110-61,200,40,68,.588,32,50,.640,8,18,.444,22,34,.647,110
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
61.0,2015-11-18,Houston,,Prairie View,W 110-69,200,38,66,.576,29,50,.580,9,16,.563,25,26,.962,110
62.0,2015-11-22,Eastern Ky.,,Longwood,W 110-97,200,40,60,.667,27,36,.750,13,24,.542,17,25,.680,110
63.0,2015-12-12,Houston Baptist,,Arl Baptist,W 110-53,200,42,72,.583,34,49,.694,8,23,.348,18,27,.667,110
64.0,2016-01-15,Monmouth,@,Iona,W 110-102,200,36,62,.581,23,40,.575,13,22,.591,25,32,.781,110
65.0,2016-02-03,Illinois,@,Rutgers,W 110-101 (3OT),275,35,77,.455,25,48,.521,10,29,.345,30,34,.882,110
66.0,2016-02-16,Campbell,,Allen,W 110-66,200,38,51,.745,27,30,.900,11,21,.524,23,28,.821,110
67.0,2015-11-13,Buffalo,,Pitt.-Bradford,W 109-49,200,40,75,.533,30,50,.600,10,25,.400,19,26,.731,109
68.0,2015-11-13,Kansas,,Northern Colo.,W 109-72,200,34,61,.557,19,35,.543,15,26,.577,26,34,.765,109
69.0,2015-11-15,Florida State,,Nicholls State,W 109-62,200,40,61,.656,30,41,.732,10,20,.500,19,28,.679,109
70.0,2015-12-01,Davidson,@,Charlotte,W 109-74,200,36,62,.581,21,33,.636,15,29,.517,22,29,.759,109
71.0,2015-12-06,Sam Houston St.,,Sul Ross State,W 109-61,198,41,81,.506,29,47,.617,12,34,.353,15,23,.652,109
72.0,2016-01-04,Kansas,,Oklahoma,W 109-106 (3OT),275,40,94,.426,29,72,.403,11,22,.500,18,23,.783,109
73.0,2016-01-25,Houston Baptist,,Hillsdale,W 109-84,200,41,65,.631,29,44,.659,12,21,.571,15,20,.750,109
74.0,2016-02-06,Marshall,@,UTSA,W 109-91,200,36,65,.554,18,31,.581,18,34,.529,19,30,.633,109
75.0,2015-11-13,Bethune-Cookman,,Trinity (FL),W 108-54,200,41,67,.612,29,39,.744,12,28,.429,14,18,.778,108
76.0,2015-11-13,Louisiana,,Louisiana Col.,W 108-68,200,41,69,.594,37,44,.841,4,25,.160,22,32,.688,108
77.0,2015-11-15,Richmond,,Stetson,W 108-85,200,42,77,.545,27,46,.587,15,31,.484,9,14,.643,108
78.0,2015-11-24,Colorado State,,Abilene Christ.,W 108-100 (2OT),250,36,73,.493,27,49,.551,9,24,.375,27,33,.818,108
79.0,2015-11-25,Eastern Mich.,,Marygrove,W 108-64,200,39,73,.534,35,59,.593,4,14,.286,26,40,.650,108
80.0,2015-11-30,Nevada,,Holy Names,W 108-57,200,40,67,.597,31,51,.608,9,16,.563,19,25,.760,108
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
81.0,2015-12-02,North Florida,@,LSU,L 108-119,200,39,76,.513,20,43,.465,19,33,.576,11,13,.846,108
82.0,2015-12-03,Incarnate Word,,Dallas Christian,W 108-71,200,41,78,.526,33,53,.623,8,25,.320,18,23,.783,108
83.0,2015-12-13,Omaha,@,Grand Canyon,W 108-104 (OT),225,34,61,.557,25,39,.641,9,22,.409,31,40,.775,108
84.0,2015-12-20,Green Bay,,Wis.-Superior,W 108-57,200,41,75,.547,36,63,.571,5,12,.417,21,32,.656,108
85.0,2015-12-22,Canisius,N,La.-Monroe,W 108-96 (3OT),275,29,74,.392,14,39,.359,15,35,.429,35,48,.729,108
86.0,2016-01-25,Detroit,@,Green Bay,L 108-115 (OT),225,38,78,.487,30,51,.588,8,27,.296,24,36,.667,108
87.0,2016-02-04,Marshall,@,UTEP,L 108-112,200,38,71,.535,27,43,.628,11,28,.393,21,25,.840,108
88.0,2016-02-11,UMass-Lowell,@,Maine,W 108-95 (OT),225,37,74,.500,21,46,.457,16,28,.571,18,24,.750,108
89.0,2016-02-14,Albany (NY),,Maine,W 108-64,200,41,71,.577,34,50,.680,7,21,.333,19,24,.792,108
90.0,2016-02-14,UMass,@,Duquesne,W 108-99 (OT),225,32,70,.457,18,39,.462,14,31,.452,30,43,.698,108
91.0,2016-02-25,UTSA,@,Charlotte,L 108-114 (2OT),250,37,74,.500,23,43,.535,14,31,.452,20,29,.690,108
92.0,2016-02-26,Oakland,,Detroit,W 108-97,200,38,64,.594,27,39,.692,11,25,.440,21,28,.750,108
93.0,2016-03-05,Marshall,,Southern Miss,W 108-106 (OT),225,37,74,.500,29,43,.674,8,31,.258,26,33,.788,108
94.0,2016-03-09,UNLV,,Air Force,W 108-102 (3OT),275,31,66,.470,19,30,.633,12,36,.333,34,44,.773,108
95.0,2015-11-13,Bucknell,,Shenandoah,W 107-61,200,42,62,.677,30,40,.750,12,22,.545,11,17,.647,107
96.0,2015-11-13,Columbia,,Kean,W 107-62,200,39,80,.488,23,34,.676,16,46,.348,13,28,.464,107
97.0,2015-11-13,Eastern Ky.,,Coppin State,W 107-80,200,40,75,.533,31,46,.674,9,29,.310,18,26,.692,107
98.0,2015-11-13,West Virginia,,Northern Ky.,W 107-61,200,33,68,.485,27,43,.628,6,25,.240,35,46,.761,107
99.0,2015-11-14,ETSU,,Averett,W 107-59,200,35,65,.538,30,43,.698,5,22,.227,32,39,.821,107
100.0,2015-11-15,Purdue,,Vermont,W 107-79,200,36,65,.554,18,29,.621,18,36,.500,17,27,.630,107
101.0,2015-11-16,UNLV,,N.M. Highlands,W 107-45,200,40,74,.541,27,47,.574,13,27,.481,14,23,.609,107
102.0,2015-11-19,Georgia Tech,,Green Bay,W 107-77,200,42,75,.560,31,51,.608,11,24,.458,12,18,.667,107
103.0,2015-12-02,VMI,,Central Penn,W 107-72,200,35,66,.530,21,36,.583,14,30,.467,23,24,.958,107
104.0,2015-12-06,James Madison,,Marshall,W 107-84,200,34,68,.500,20,39,.513,14,29,.483,25,34,.735,107
105.0,2015-12-14,Charleston So.,,Columbia Intl,W 107-74,200,40,80,.500,31,57,.544,9,23,.391,18,23,.783,107
106.0,2015-12-18,Gardner-Webb,,Warren Wilson,W 107-62,200,39,71,.549,28,45,.622,11,26,.423,18,30,.600,107
107.0,2015-12-29,N.C. Central,,Montreat,W 107-68,200,39,66,.591,30,51,.588,9,15,.600,20,27,.741,107
108.0,2015-12-31,San Francisco,,Portland,W 107-95,200,35,60,.583,24,37,.649,11,23,.478,26,40,.650,107
109.0,2016-01-18,Purdue,@,Rutgers,W 107-57,200,39,80,.488,28,51,.549,11,29,.379,18,24,.750,107
110.0,2016-02-04,Oakland,@,Youngstown St.,W 107-85,200,39,73,.534,29,47,.617,10,26,.385,19,23,.826,107
111.0,2016-02-15,Central Ark.,,NW St.,W 107-94,200,38,69,.551,30,51,.588,8,18,.444,23,36,.639,107
112.0,2016-02-18,North Florida,,NJIT,W 107-71,200,39,57,.684,22,28,.786,17,29,.586,12,20,.600,107
113.0,2016-02-20,Green Bay,,Youngstown St.,W 107-90,200,43,81,.531,30,50,.600,13,31,.419,8,12,.667,107
114.0,2016-02-20,Portland State,,Eastern Wash.,W 107-91,200,44,68,.647,39,56,.696,5,12,.417,14,20,.700,107
115.0,2016-03-15,Washington,,Long Beach St.,W 107-102,200,36,72,.500,31,55,.564,5,17,.294,30,38,.789,107
116.0,2015-11-13,Miss. St.,,Eastern Wash.,W 106-88,200,41,66,.621,36,49,.735,5,17,.294,19,24,.792,106
117.0,2015-11-15,Cincinnati,,Robert Morris,W 106-44,200,38,71,.535,27,47,.574,11,24,.458,19,26,.731,106
118.0,2015-11-16,Iowa State,,Chicago State,W 106-64,200,41,69,.594,33,44,.750,8,25,.320,16,27,.593,106
119.0,2015-11-16,North Florida,,Tx-Rio Grande,W 106-84,200,37,66,.561,20,34,.588,17,32,.531,15,22,.682,106
120.0,2015-11-17,Winthrop,,Truett McConnell,W 106-78,200,33,67,.493,21,39,.538,12,28,.429,28,39,.718,106
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
121.0,2015-11-20,Howard,,Medgar Evers,W 106-64,200,35,63,.556,27,43,.628,8,20,.400,28,36,.778,106
122.0,2015-11-24,James Madison,,East Mennonite,W 106-74,200,38,58,.655,23,34,.676,15,24,.625,15,20,.750,106
123.0,2015-11-25,Louisiana,,Loyola (LA),W 106-62,200,36,68,.529,25,42,.595,11,26,.423,23,32,.719,106
124.0,2015-12-13,Elon,,Wesley,W 106-77,200,38,73,.521,23,37,.622,15,36,.417,15,24,.625,106
125.0,2015-12-28,UNC Wilmington,,Campbell,W 106-83,200,39,70,.557,30,52,.577,9,18,.500,19,26,.731,106
126.0,2016-01-04,UNC,@,Florida State,W 106-90,200,38,76,.500,32,59,.542,6,17,.353,24,32,.750,106
127.0,2016-01-04,Oklahoma,@,Kansas,L 106-109 (3OT),275,36,88,.409,20,55,.364,16,33,.485,18,24,.750,106
128.0,2016-01-14,Eastern Wash.,,Southern Utah,W 106-80,200,38,62,.613,27,44,.614,11,18,.611,19,28,.679,106
129.0,2016-01-16,Fort Wayne,@,Omaha,W 106-101 (OT),225,39,75,.520,22,44,.500,17,31,.548,11,12,.917,106
130.0,2016-03-05,Southern Miss,@,Marshall,L 106-108 (OT),225,30,57,.526,15,27,.556,15,30,.500,31,41,.756,106
131.0,2015-11-13,Murray State,,Harris-Stowe,W 105-55,200,38,66,.576,32,49,.653,6,17,.353,23,31,.742,105
132.0,2015-11-16,Portland State,,Pacific Lutheran,W 105-60,200,37,62,.597,26,40,.650,11,22,.500,20,32,.625,105
133.0,2015-11-18,Chicago State,,Indiana-NW,W 105-64,200,36,76,.474,27,46,.587,9,30,.300,24,28,.857,105
134.0,2015-11-19,Miami (FL),N,Miss. St.,W 105-79,200,34,60,.567,25,43,.581,9,17,.529,28,38,.737,105
135.0,2015-11-20,Alabama,,Louisiana,W 105-93,200,32,59,.542,17,34,.500,15,25,.600,26,35,.743,105
136.0,2015-11-25,Omaha,@,Northern Colo.,W 105-85,200,32,63,.508,24,43,.558,8,20,.400,33,39,.846,105
137.0,2015-12-01,Belmont,,Lipscomb,W 105-89,200,35,59,.593,19,28,.679,16,31,.516,19,24,.792,105
138.0,2015-12-03,Southern Utah,,La Verne,W 105-85,200,34,57,.596,30,46,.652,4,11,.364,33,44,.750,105
139.0,2015-12-12,Indiana,,McNeese State,W 105-60,200,40,78,.513,27,50,.540,13,28,.464,12,16,.750,105
140.0,2015-12-13,Houston,,LSU,W 105-98 (OT),225,37,72,.514,32,57,.561,5,15,.333,26,39,.667,105
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
141.0,2015-12-17,SMU,,Hampton,W 105-72,200,39,70,.557,29,46,.630,10,24,.417,17,19,.895,105
142.0,2015-12-19,Michigan,,Youngstown St.,W 105-46,200,40,65,.615,28,35,.800,12,30,.400,13,18,.722,105
143.0,2015-12-19,NW St.,,Missouri Valley,W 105-79,200,38,69,.551,26,45,.578,12,24,.500,17,19,.895,105
144.0,2015-12-21,Creighton,,North Texas,W 105-82,200,36,63,.571,32,46,.696,4,17,.235,29,40,.725,105
145.0,2015-12-22,Utah,,Delaware State,W 105-58,200,37,60,.617,25,37,.676,12,23,.522,19,24,.792,105
146.0,2015-12-28,Duke,,Elon,W 105-66,200,39,76,.513,27,47,.574,12,29,.414,15,19,.789,105
147.0,2015-12-30,Alabama State,,Fort Valley St.,W 105-89,200,39,67,.582,27,41,.659,12,26,.462,15,23,.652,105
148.0,2015-12-30,North Dakota St.,,Northland,W 105-47,200,44,74,.595,38,57,.667,6,17,.353,11,19,.579,105
149.0,2016-01-27,Maine,@,Hartford,W 105-100 (OT),225,39,88,.443,29,55,.527,10,33,.303,17,30,.567,105
150.0,2016-02-16,Morehead State,,St. Catharine,W 105-66,200,36,66,.545,27,44,.614,9,22,.409,24,32,.750,105
151.0,2016-02-20,Sam Houston St.,,Central Ark.,W 105-75,200,36,65,.554,20,32,.625,16,33,.485,17,21,.810,105
152.0,2016-03-17,Kansas,N,Austin Peay,W 105-79,200,39,70,.557,33,54,.611,6,16,.375,21,27,.778,105
153.0,2015-11-13,Texas A&M,,USC Upstate,W 104-64,200,38,57,.667,25,33,.758,13,24,.542,15,27,.556,104
154.0,2015-11-15,Omaha,,St. Mary's (MN),W 104-58,200,41,77,.532,28,44,.636,13,33,.394,9,10,.900,104
155.0,2015-11-16,Florida,,N.C. A&T,W 104-54,200,37,69,.536,22,40,.550,15,29,.517,15,23,.652,104
156.0,2015-11-18,Coastal Caro.,,Grace Bible,W 104-67,200,40,76,.526,29,45,.644,11,31,.355,13,21,.619,104
157.0,2015-11-20,Utah Valley,,Antelope Valley,W 104-60,200,38,67,.567,26,42,.619,12,25,.480,16,20,.800,104
158.0,2015-11-21,Fla. Gulf Coast,,Youngstown St.,W 104-101 (3OT),275,35,88,.398,27,56,.482,8,32,.250,26,42,.619,104
159.0,2015-11-21,Washington,,Penn,W 104-67,200,40,78,.513,32,58,.552,8,20,.400,16,21,.762,104
160.0,2015-11-24,UMass-Lowell,,Wheelock,W 104-76,200,41,74,.554,32,54,.593,9,20,.450,13,14,.929,104
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
161.0,2015-11-25,Princeton,,Lafayette,W 104-52,200,38,69,.551,21,34,.618,17,35,.486,11,13,.846,104
162.0,2015-11-30,Ga. Southern,,Bob Jones,W 104-52,201,36,69,.522,25,43,.581,11,26,.423,21,34,.618,104
163.0,2015-12-05,Marquette,,Maine,W 104-67,200,40,65,.615,33,52,.635,7,13,.538,17,26,.654,104
164.0,2015-12-06,Eastern Wash.,,Great Falls,W 104-64,200,34,64,.531,17,24,.708,17,40,.425,19,29,.655,104
165.0,2015-12-12,Arkansas State,,Ark-Monticello,W 104-71,200,34,61,.557,29,45,.644,5,16,.313,31,40,.775,104
166.0,2015-12-13,Grand Canyon,,Omaha,L 104-108 (OT),225,37,77,.481,30,56,.536,7,21,.333,23,33,.697,104
167.0,2015-12-16,Baylor,,Hardin-Simmons,W 104-59,200,45,83,.542,39,57,.684,6,26,.231,8,11,.727,104
168.0,2015-12-29,Samford,,Miles,W 104-76,200,38,77,.494,27,50,.540,11,27,.407,17,23,.739,104
169.0,2015-12-30,Iowa State,,Coppin State,W 104-84,200,38,68,.559,31,46,.674,7,22,.318,21,29,.724,104
170.0,2016-01-02,Kent State,,Oberlin,W 104-58,200,40,70,.571,34,52,.654,6,18,.333,18,24,.750,104
171.0,2016-01-05,Fla. Gulf Coast,,Webber,W 104-59,200,41,67,.612,31,50,.620,10,17,.588,12,17,.706,104
172.0,2016-01-07,UAB,,UTSA,W 104-82,200,42,60,.700,31,41,.756,11,19,.579,9,10,.900,104
173.0,2016-01-30,Loyola (IL),,Indiana State,W 104-96 (2OT),250,32,61,.525,26,43,.605,6,18,.333,34,40,.850,104
174.0,2016-02-06,UAB,,Fla. Atlantic,W 104-67,200,38,63,.603,29,48,.604,9,15,.600,19,22,.864,104
175.0,2016-02-06,UNLV,@,Fresno State,L 104-111 (2OT),250,34,85,.400,21,51,.412,13,34,.382,23,33,.697,104
176.0,2016-03-11,UConn,N,Cincinnati,W 104-97 (4OT),300,36,82,.439,26,56,.464,10,26,.385,22,24,.917,104
177.0,2016-03-11,Stephen F. Austin,N,Houston Baptist,W 104-68,200,33,70,.471,24,43,.558,9,27,.333,29,32,.906,104
178.0,2016-03-29,Oakland,N,ETSU,W 104-81,200,35,74,.473,20,40,.500,15,34,.441,19,22,.864,104
179.0,2015-11-13,Florida A&M,,Johnson,W 103-71,200,42,82,.512,36,58,.621,6,24,.250,13,27,.481,103
180.0,2015-11-14,Stony Brook,,Merchant Marine Academy,W 103-32,200,35,75,.467,23,46,.500,12,29,.414,21,30,.700,103
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
181.0,2015-11-15,Iowa,,Coppin State,W 103-68,200,40,72,.556,28,44,.636,12,28,.429,11,20,.550,103
182.0,2015-11-17,Creighton,,UTSA,W 103-78,200,35,64,.547,20,29,.690,15,35,.429,18,24,.750,103
183.0,2015-11-17,ETSU,,Green Bay,W 103-90,200,37,72,.514,27,46,.587,10,26,.385,19,21,.905,103
184.0,2015-11-17,St. Francis (PA),,Westminster,W 103-72,200,34,73,.466,23,44,.523,11,29,.379,24,36,.667,103
185.0,2015-11-20,West Virginia,,Stetson,W 103-62,200,38,67,.567,33,46,.717,5,21,.238,22,30,.733,103
186.0,2015-11-28,Army,,Gardner-Webb,W 103-98 (OT),225,36,64,.563,24,40,.600,12,24,.500,19,26,.731,103
187.0,2015-11-30,Elon,,Kennesaw State,W 103-93 (OT),225,29,64,.453,15,26,.577,14,38,.368,31,41,.756,103
188.0,2015-12-05,UNC Asheville,,Johnson/Wales-NC,W 103-36,200,40,64,.625,29,36,.806,11,28,.393,12,17,.706,103
189.0,2015-12-16,UMass,,New Orleans,W 103-95 (OT),225,31,62,.500,25,44,.568,6,18,.333,35,46,.761,103
190.0,2015-12-19,Howard,,UMBC,W 103-93,200,32,68,.471,27,50,.540,5,18,.278,34,40,.850,103
191.0,2015-12-21,Northwestern,,Sacred Heart,W 103-67,200,36,59,.610,21,30,.700,15,29,.517,16,19,.842,103
192.0,2015-12-22,UNLV,,South Dakota,W 103-68,200,36,62,.581,18,30,.600,18,32,.563,13,20,.650,103
193.0,2015-12-30,Duke,,Long Beach St.,W 103-81,200,32,64,.500,21,37,.568,11,27,.407,28,32,.875,103
194.0,2016-01-02,Stetson,,Webber,W 103-53,200,36,69,.522,26,44,.591,10,25,.400,21,29,.724,103
195.0,2016-01-04,Kennesaw State,,Reinhardt,W 103-71,200,40,65,.615,33,50,.660,7,15,.467,16,20,.800,103
196.0,2016-01-09,USC,,Arizona,W 103-101 (4OT),300,34,79,.430,25,55,.455,9,24,.375,26,33,.788,103
197.0,2016-01-09,Youngstown St.,,Green Bay,W 103-93,200,32,63,.508,21,43,.488,11,20,.550,28,34,.824,103
198.0,2016-01-19,Indiana,,Illinois,W 103-69,200,37,65,.569,18,29,.621,19,36,.528,10,13,.769,103
199.0,2016-01-21,Charlotte,,Marshall,W 103-95,200,35,68,.515,25,53,.472,10,15,.667,23,29,.793,103
200.0,2016-01-24,Belmont,,Tennessee State,W 103-95,200,36,62,.581,27,38,.711,9,24,.375,22,29,.759,103
201.0,2016-02-13,Charlotte,,North Texas,W 103-79,200,33,58,.569,19,27,.704,14,31,.452,23,28,.821,103
202.0,2016-02-27,Ohio,,Buffalo,W 103-96 (OT),225,29,62,.468,19,38,.500,10,24,.417,35,49,.714,103
203.0,2015-11-14,Winthrop,,Hampton,W 102-95,200,31,59,.525,18,32,.563,13,27,.481,27,36,.750,102
