Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
1237,12/23/14,La Salle,@,Hofstra,W 83-74,200,34,58,0.586,25,40,0.625,9,18,0.5,6,13,0.462,83
1238,12/28/14,Grand Canyon,,Abilene Christ.,W 83-81,200,29,47,0.617,25,36,0.694,4,11,0.364,21,35,0.6,83
1239,12/28/14,North Dakota St.,,Northland,W 83-59,200,32,53,0.604,24,35,0.686,8,18,0.444,11,15,0.733,83
1240,12/28/14,UC-Davis,@,Washington St.,L 83-90,200,33,59,0.559,24,43,0.558,9,16,0.563,8,12,0.667,83
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1241,12/29/14,Northern Ill.,,Hampton,W 83-51,200,28,59,0.475,23,42,0.548,5,17,0.294,22,37,0.595,83
1242,12/30/14,Louisiana,@,Little Rock,W 83-79 (OT),225,28,65,0.431,20,44,0.455,8,21,0.381,19,26,0.731,83
1243,12/30/14,Utah Valley,,Bristol,W 83-50,200,30,60,0.5,24,40,0.6,6,20,0.3,17,26,0.654,83
1244,12/30/14,Virginia,,Davidson,W 83-72,200,27,61,0.443,22,46,0.478,5,15,0.333,24,29,0.828,83
1245,12/31/14,Coastal Caro.,@,High Point,W 83-68,200,28,51,0.549,18,36,0.5,10,15,0.667,17,20,0.85,83
1246,12/31/14,Iowa State,,Miss Val St,W 83-33,200,32,63,0.508,23,35,0.657,9,28,0.321,10,18,0.556,83
1247,12/31/14,SMU,,South Florida,W 83-49,200,26,50,0.52,21,41,0.512,5,9,0.556,26,33,0.788,83
1248,1/3/15,Coastal Caro.,,Charleston So.,W 83-74,200,29,56,0.518,21,38,0.553,8,18,0.444,17,20,0.85,83
1249,1/3/15,N.C. A&T,,Cal St Bakersfield,W 83-70,200,20,42,0.476,12,25,0.48,8,17,0.471,35,39,0.897,83
1250,1/3/15,Notre Dame,,Georgia Tech,W 83-76 (2OT),250,32,60,0.533,28,41,0.683,4,19,0.211,15,21,0.714,83
1251,1/3/15,Louisiana Tech,@,Southern Miss,W 83-70,200,29,60,0.483,16,22,0.727,13,38,0.342,12,14,0.857,83
1252,1/4/15,Detroit,,Milwaukee,W 83-67,200,34,66,0.515,28,49,0.571,6,17,0.353,9,13,0.692,83
1253,1/5/15,UNC Greensboro,,Citadel,L 83-85 (OT),225,31,62,0.5,25,45,0.556,6,17,0.353,15,21,0.714,83
1254,1/5/15,Mt. St. Mary's,@,Wagner,L 83-85 (2OT),250,24,60,0.4,18,37,0.486,6,23,0.261,29,38,0.763,83
1255,1/8/15,Murray State,@,Tennessee Tech,W 83-67,200,30,67,0.448,22,46,0.478,8,21,0.381,15,25,0.6,83
1256,1/10/15,Ball State,,Central Mich.,W 83-65,200,30,54,0.556,21,36,0.583,9,18,0.5,14,19,0.737,83
1257,1/10/15,VMI,@,Furman,W 83-73,200,26,59,0.441,14,27,0.519,12,32,0.375,19,28,0.679,83
1258,1/10/15,Hawaii,,Cal St Northridge,W 83-68,200,34,68,0.5,30,49,0.612,4,19,0.211,11,19,0.579,83
1259,1/13/15,Wake Forest,@,Syracuse,L 83-86 (OT),225,30,62,0.484,21,37,0.568,9,25,0.36,14,19,0.737,83
1260,1/14/15,Hofstra,@,Northeastern,L 83-91,200,29,75,0.387,19,49,0.388,10,26,0.385,15,20,0.75,83
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1261,1/14/15,St. John's (NY),@,Providence,W 83-70,200,27,53,0.509,17,36,0.472,10,17,0.588,19,25,0.76,83
1262,1/14/15,UCLA,@,USC,W 83-66,200,35,62,0.565,28,45,0.622,7,17,0.412,6,10,0.6,83
1263,1/15/15,Georgia State,,Texas-Arlington,W 83-62,200,30,60,0.5,24,41,0.585,6,19,0.316,17,26,0.654,83
1264,1/15/15,Grand Canyon,@,Utah Valley,W 83-74,200,29,61,0.475,21,36,0.583,8,25,0.32,17,19,0.895,83
1265,1/15/15,ETSU,@,Western Caro.,W 83-76,200,23,42,0.548,12,23,0.522,11,19,0.579,26,38,0.684,83
1266,1/16/15,Canisius,,Siena,W 83-49,200,28,57,0.491,20,34,0.588,8,23,0.348,19,23,0.826,83
1267,1/17/15,Austin Peay,,Belmont,L 83-89,200,31,68,0.456,26,49,0.531,5,19,0.263,16,21,0.762,83
1268,1/18/15,Oakland,,Albion,W 83-68,200,32,53,0.604,23,32,0.719,9,21,0.429,10,14,0.714,83
1269,1/22/15,UCSB,,UC-Riverside,W 83-75,200,30,58,0.517,22,45,0.489,8,13,0.615,15,22,0.682,83
1270,1/24/15,Sacred Heart,@,Bryant,W 83-66,200,33,59,0.559,25,44,0.568,8,15,0.533,9,15,0.6,83
1271,1/24/15,Idaho,,Northern Colo.,W 83-79,200,29,49,0.592,18,30,0.6,11,19,0.579,14,24,0.583,83
1272,1/24/15,Tennessee Tech,,Eastern Ky.,W 83-81 (OT),225,31,57,0.544,21,37,0.568,10,20,0.5,11,21,0.524,83
1273,1/24/15,Western Ky.,,UTSA,W 83-74,200,26,54,0.481,14,30,0.467,12,24,0.5,19,25,0.76,83
1274,1/26/15,Syracuse,@,UNC,L 83-93,200,29,68,0.426,22,44,0.5,7,24,0.292,18,23,0.783,83
1275,1/28/15,Purdue,,Indiana,W 83-67,200,27,46,0.587,23,32,0.719,4,14,0.286,25,33,0.758,83
1276,1/29/15,Ga. Southern,,App. St.,W 83-46,200,33,63,0.524,21,40,0.525,12,23,0.522,5,9,0.556,83
1277,1/29/15,Providence,,DePaul,W 83-72,200,27,51,0.529,24,41,0.585,3,10,0.3,26,34,0.765,83
1278,1/31/15,Baylor,,Texas,W 83-60,200,30,62,0.484,18,40,0.45,12,22,0.545,11,20,0.55,83
1279,1/31/15,Iowa State,,TCU,W 83-66,200,31,55,0.564,26,44,0.591,5,11,0.455,16,20,0.8,83
1280,1/31/15,UTEP,,Middle Tenn.,W 83-70,200,22,44,0.5,10,28,0.357,12,16,0.75,27,34,0.794,83
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1281,2/2/15,Howard,,Md.-East. Shore,W 83-74,200,27,47,0.574,19,33,0.576,8,14,0.571,21,31,0.677,83
1282,2/4/15,Ohio,,Akron,W 83-82,200,28,54,0.519,17,36,0.472,11,18,0.611,16,24,0.667,83
1283,2/6/15,Siena,@,Iona,L 83-87,200,30,72,0.417,24,57,0.421,6,15,0.4,17,23,0.739,83
1284,2/7/15,Butler,,DePaul,W 83-73,200,27,47,0.574,19,33,0.576,8,14,0.571,21,30,0.7,83
1285,2/7/15,Colorado State,,UNLV,W 83-82,200,32,67,0.478,23,46,0.5,9,21,0.429,10,20,0.5,83
1286,2/7/15,Columbia,,Penn,W 83-56,200,26,47,0.553,11,21,0.524,15,26,0.577,16,18,0.889,83
1287,2/7/15,Fordham,,Saint Louis,W 83-65,200,23,46,0.5,16,29,0.552,7,17,0.412,30,39,0.769,83
1288,2/7/15,Texas A&M,@,Missouri,W 83-61,200,33,56,0.589,27,42,0.643,6,14,0.429,11,15,0.733,83
1289,2/7/15,Pitt,,Syracuse,W 83-77,200,29,60,0.483,22,38,0.579,7,22,0.318,18,28,0.643,83
1290,2/8/15,UIC,@,Detroit,W 83-73,200,27,46,0.587,15,24,0.625,12,22,0.545,17,23,0.739,83
1291,2/9/15,Iowa State,@,Oklahoma,L 83-94,200,31,65,0.477,17,36,0.472,14,29,0.483,7,14,0.5,83
1292,2/10/15,Eastern Mich.,,Miami (OH),W 83-69,200,23,49,0.469,13,30,0.433,10,19,0.526,27,38,0.711,83
1293,2/10/15,Southeastern LA,,Central Ark.,W 83-58,200,35,55,0.636,26,36,0.722,9,19,0.474,4,6,0.667,83
1294,2/11/15,Charleston So.,,Coastal Caro.,W 83-72,200,28,56,0.5,19,34,0.559,9,22,0.409,18,22,0.818,83
1295,2/11/15,Northern Iowa,,Illinois State,W 83-64,200,29,53,0.547,17,26,0.654,12,27,0.444,13,16,0.813,83
1296,2/12/15,St. Francis (NY),,Wagner,W 83-66,200,29,60,0.483,22,43,0.512,7,17,0.412,18,29,0.621,83
1297,2/14/15,Grand Canyon,,Utah Valley,W 83-57,200,34,55,0.618,28,41,0.683,6,14,0.429,9,11,0.818,83
1298,2/14/15,Montana,@,Northern Colo.,W 83-81 (3OT),275,30,67,0.448,19,36,0.528,11,31,0.355,12,19,0.632,83
1299,2/14/15,South Dakota,@,Oral Roberts,W 83-70,200,30,54,0.556,24,43,0.558,6,11,0.545,17,20,0.85,83
1300,2/14/15,Monmouth,@,Siena,W 83-64,200,27,51,0.529,21,39,0.538,6,12,0.5,23,26,0.885,83
1301,2/14/15,Wagner,,Fairl. Dickinson,W 83-79 (OT),225,21,59,0.356,16,44,0.364,5,15,0.333,36,48,0.75,83
1302,2/15/15,Oakland,,Detroit,W 83-78,200,30,58,0.517,24,39,0.615,6,19,0.316,17,22,0.773,83
1303,2/18/15,High Point,,Gardner-Webb,W 83-62,200,33,57,0.579,24,44,0.545,9,13,0.692,8,12,0.667,83
1304,2/19/15,Louisiana Tech,@,Charlotte,W 83-82 (OT),225,31,65,0.477,26,46,0.565,5,19,0.263,16,17,0.941,83
1305,2/19/15,Jacksonville,,Northern Ky.,W 83-75 (OT),225,30,64,0.469,21,44,0.477,9,20,0.45,14,17,0.824,83
1306,2/19/15,Quinnipiac,@,Rider,L 83-94,200,27,63,0.429,17,37,0.459,10,26,0.385,19,24,0.792,83
1307,2/21/15,Central Mich.,,Ball State,W 83-60,200,29,50,0.58,17,26,0.654,12,24,0.5,13,13,1,83
1308,2/21/15,Elon,@,Delaware,W 83-75 (OT),225,28,63,0.444,15,33,0.455,13,30,0.433,14,24,0.583,83
1309,2/21/15,Duquesne,,Dayton,W 83-73,200,31,59,0.525,25,42,0.595,6,17,0.353,15,20,0.75,83
1310,2/21/15,Jacksonville,,Lipscomb,L 83-87,200,27,57,0.474,17,34,0.5,10,23,0.435,19,31,0.613,83
1311,2/21/15,Winthrop,@,Longwood,W 83-59,200,28,58,0.483,22,42,0.524,6,16,0.375,21,30,0.7,83
1312,2/21/15,Northeastern,,Drexel,W 83-73 (OT),225,24,44,0.545,20,36,0.556,4,8,0.5,31,39,0.795,83
1313,2/21/15,Detroit,@,Youngstown St.,W 83-70,200,30,44,0.682,21,30,0.7,9,14,0.643,14,20,0.7,83
1314,2/23/15,Texas Southern,,Miss Val St,W 83-73,200,32,68,0.471,25,49,0.51,7,19,0.368,12,20,0.6,83
1315,2/24/15,Utah State,,UNLV,W 83-65,200,31,57,0.544,20,37,0.541,11,20,0.55,10,16,0.625,83
1316,2/25/15,Cincinnati,,UCF,W 83-60,200,33,51,0.647,27,43,0.628,6,8,0.75,11,20,0.55,83
1317,2/25/15,Lafayette,,Colgate,L 83-95,200,27,53,0.509,18,33,0.545,9,20,0.45,20,28,0.714,83
1318,2/26/15,Georgia State,@,Little Rock,L 83-92,200,29,60,0.483,25,44,0.568,4,16,0.25,21,21,1,83
1319,2/26/15,Utah,,Arizona State,W 83-41,200,31,49,0.633,23,35,0.657,8,14,0.571,13,20,0.65,83
1320,2/28/15,Cal St Northridge,,UC-Riverside,W 83-76,200,24,52,0.462,16,37,0.432,8,15,0.533,27,35,0.771,83
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1321,2/28/15,Green Bay,,Oakland,W 83-63,200,31,62,0.5,28,49,0.571,3,13,0.231,18,19,0.947,83
1322,2/28/15,McNeese State,,Nicholls State,W 83-78 (OT),225,30,66,0.455,25,46,0.543,5,20,0.25,18,25,0.72,83
1323,3/2/15,Stephen F. Austin,,Incarnate Word,W 83-62,200,28,61,0.459,22,41,0.537,6,20,0.3,21,22,0.955,83
1324,3/3/15,Abilene Christ.,,Houston Baptist,W 83-71,200,34,56,0.607,27,42,0.643,7,14,0.5,8,9,0.889,83
1325,3/4/15,Albany (NY),,Maine,W 83-66,200,27,54,0.5,16,29,0.552,11,25,0.44,18,23,0.783,83
1326,3/5/15,Holy Cross,@,Bucknell,L 83-90 (OT),225,32,67,0.478,29,55,0.527,3,12,0.25,16,18,0.889,83
1327,3/5/15,UTEP,,North Texas,W 83-60,200,28,47,0.596,19,29,0.655,9,18,0.5,18,23,0.783,83
1328,3/7/15,Grand Canyon,,Seattle,W 83-70,200,22,43,0.512,16,26,0.615,6,17,0.353,33,40,0.825,83
1329,3/7/15,Prairie View,,Alcorn State,W 83-80,200,30,60,0.5,21,39,0.538,9,21,0.429,14,19,0.737,83
1330,3/7/15,Columbia,@,Princeton,L 83-85,200,28,58,0.483,15,35,0.429,13,23,0.565,14,15,0.933,83
1331,3/12/15,Idaho,N,Eastern Wash.,L 83-91,200,28,56,0.5,18,38,0.474,10,18,0.556,17,21,0.81,83
1332,3/12/15,UTEP,N,FIU,W 83-71,200,25,41,0.61,17,29,0.586,8,12,0.667,25,32,0.781,83
1333,3/13/15,Sacramento St.,N,Eastern Wash.,L 83-91,200,29,60,0.483,20,38,0.526,9,22,0.409,16,22,0.727,83
1334,3/14/15,Georgia State,N,Louisiana,W 83-79,200,27,56,0.482,24,44,0.545,3,12,0.25,26,32,0.813,83
1335,3/14/15,Stephen F. Austin,N,Sam Houston St.,W 83-70,200,26,54,0.481,18,31,0.581,8,23,0.348,23,29,0.793,83
1336,3/17/15,Louisiana,@,Incarnate Word,W 83-68,200,30,56,0.536,23,39,0.59,7,17,0.412,16,23,0.696,83
1337,3/20/15,Iowa,N,Davidson,W 83-52,200,35,69,0.507,29,53,0.547,6,16,0.375,7,10,0.7,83
1338,3/23/15,Evansville,@,Eastern Ill.,W 83-68,200,32,60,0.533,26,46,0.565,6,14,0.429,13,17,0.765,83
1339,3/23/15,Murray State,@,Tulsa,W 83-62,200,25,50,0.5,11,25,0.44,14,25,0.56,19,29,0.655,83
1340,11/14/14,Alabama,,Towson,W 82-54,200,29,63,0.46,22,40,0.55,7,23,0.304,17,19,0.895,82
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1341,11/14/14,Oakland,@,Iowa State,L 82-93,200,29,56,0.518,20,32,0.625,9,24,0.375,15,20,0.75,82
1342,11/14/14,Maryland,,Wagner,W 82-48,200,24,44,0.545,17,30,0.567,7,14,0.5,27,41,0.659,82
1343,11/14/14,Notre Dame,,Binghamton,W 82-39,200,32,58,0.552,24,36,0.667,8,22,0.364,10,18,0.556,82
1344,11/15/14,Gardner-Webb,@,LSU,L 82-93,200,35,75,0.467,26,42,0.619,9,33,0.273,3,5,0.6,82
1345,11/15/14,Winthrop,,Pfeiffer,W 82-59,200,27,61,0.443,16,33,0.485,11,28,0.393,17,25,0.68,82
1346,11/17/14,Idaho,,S Dakota St.,W 82-77,200,29,67,0.433,21,52,0.404,8,15,0.533,16,22,0.727,82
1347,11/17/14,Temple,,Louisiana Tech,W 82-75,200,22,51,0.431,18,39,0.462,4,12,0.333,34,49,0.694,82
1348,11/18/14,Coastal Caro.,,Columbia Intl,W 82-51,200,24,54,0.444,19,38,0.5,5,16,0.313,29,45,0.644,82
1349,11/18/14,Nebraska,,Central Ark.,W 82-56,200,27,51,0.529,22,35,0.629,5,16,0.313,23,34,0.676,82
1350,11/18/14,Presbyterian,,Piedmont,W 82-72,200,30,64,0.469,29,54,0.537,1,10,0.1,21,32,0.656,82
1351,11/19/14,Binghamton,,Hartwick,W 82-51,200,29,62,0.468,22,42,0.524,7,20,0.35,17,24,0.708,82
1352,11/19/14,James Madison,,Longwood,W 82-60,200,30,51,0.588,22,38,0.579,8,13,0.615,14,15,0.933,82
1353,11/19/14,Western Mich.,@,Oakland,W 82-71,200,29,51,0.569,20,33,0.606,9,18,0.5,15,17,0.882,82
1354,11/20/14,Purdue,,Grambling,W 82-30,200,31,63,0.492,22,38,0.579,9,25,0.36,11,17,0.647,82
1355,11/21/14,Hampton,N,Alcorn State,W 82-69,200,26,56,0.464,19,38,0.5,7,18,0.389,23,26,0.885,82
1356,11/21/14,Georgia,,Troy,W 82-60,200,33,65,0.508,29,50,0.58,4,15,0.267,12,20,0.6,82
1357,11/21/14,Oklahoma State,,Milwaukee,W 82-68,200,26,52,0.5,19,34,0.559,7,18,0.389,23,28,0.821,82
1358,11/22/14,Youngstown St.,N,Longwood,W 82-72,200,30,57,0.526,27,43,0.628,3,14,0.214,19,31,0.613,82
1359,11/22/14,Tx-Rio Grande,,Tx AM-Kingsvil,W 82-77,200,26,50,0.52,18,35,0.514,8,15,0.533,22,32,0.688,82
1360,11/23/14,Loyola Marymount,,San Diego Christ,W 82-60,200,32,61,0.525,25,45,0.556,7,16,0.438,11,14,0.786,82
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1361,11/24/14,App. St.,,Hampton,W 82-74,200,23,52,0.442,18,38,0.474,5,14,0.357,31,38,0.816,82
1362,11/24/14,Belmont,,Lipscomb,W 82-77,200,27,48,0.563,16,26,0.615,11,22,0.5,17,34,0.5,82
1363,11/25/14,Detroit,N,Toledo,W 82-79,200,30,57,0.526,23,40,0.575,7,17,0.412,15,16,0.938,82
1364,11/25/14,Purdue,N,Missouri,W 82-61,200,22,47,0.468,17,33,0.515,5,14,0.357,33,43,0.767,82
1365,11/25/14,Wofford,,Ohio Valley,W 82-54,200,26,53,0.491,17,35,0.486,9,18,0.5,21,30,0.7,82
1366,11/26/14,Yale,,Lafayette,W 82-60,200,29,58,0.5,20,38,0.526,9,20,0.45,15,23,0.652,82
1367,11/27/14,Xavier,N,San Diego,W 82-71,200,29,50,0.58,19,30,0.633,10,20,0.5,14,21,0.667,82
1368,11/28/14,Kansas,N,Tennessee,W 82-67,200,24,49,0.49,16,30,0.533,8,19,0.421,26,34,0.765,82
1369,11/28/14,Northern Colo.,,Stetson,W 82-62,200,29,52,0.558,23,39,0.59,6,13,0.462,18,21,0.857,82
1370,11/29/14,Saint Mary's,,Cal Poly,W 82-56,200,28,58,0.483,13,29,0.448,15,29,0.517,11,15,0.733,82
1371,11/30/14,Lafayette,@,Fairl. Dickinson,W 82-61,200,29,56,0.518,24,40,0.6,5,16,0.313,19,23,0.826,82
1372,12/2/14,Alabama,,South Florida,W 82-71,200,27,63,0.429,19,38,0.5,8,25,0.32,20,25,0.8,82
1373,12/2/14,LSU,,UMass,W 82-60,200,35,65,0.538,30,52,0.577,5,13,0.385,7,11,0.636,82
1374,12/2/14,Maine,,Wagner,W 82-81 (OT),225,30,56,0.536,25,39,0.641,5,17,0.294,17,24,0.708,82
1375,12/5/14,Louisville,,FIU,W 82-57,202,32,56,0.571,24,36,0.667,8,20,0.4,10,15,0.667,82
1376,12/5/14,Oklahoma,,Missouri,W 82-63,200,31,54,0.574,21,34,0.618,10,20,0.5,10,16,0.625,82
1377,12/6/14,Gardner-Webb,,Thomas University,W 82-66,200,29,63,0.46,25,45,0.556,4,18,0.222,20,26,0.769,82
1378,12/6/14,Maryland,,Winthrop,W 82-62,200,22,46,0.478,13,24,0.542,9,22,0.409,29,35,0.829,82
1379,12/6/14,Boise State,@,Saint Mary's,W 82-71,200,30,51,0.588,24,37,0.649,6,14,0.429,16,19,0.842,82
1380,12/7/14,Kentucky,,Eastern Ky.,W 82-49,200,33,58,0.569,30,45,0.667,3,13,0.231,13,17,0.765,82
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1381,12/8/14,Lafayette,,Sacred Heart,W 82-81,200,31,65,0.477,21,37,0.568,10,28,0.357,10,14,0.714,82
1382,12/9/14,La.-Monroe,,NW St.,W 82-74,200,31,54,0.574,28,46,0.609,3,8,0.375,17,23,0.739,82
1383,12/10/14,UNC Greensboro,,Greensboro,W 82-78,200,28,62,0.452,21,39,0.538,7,23,0.304,19,22,0.864,82
1384,12/15/14,Tennessee Tech,@,North Florida,W 82-80,200,30,59,0.508,26,47,0.553,4,12,0.333,18,24,0.75,82
1385,12/17/14,Incarnate Word,@,Grand Canyon,W 82-80,200,32,61,0.525,24,41,0.585,8,20,0.4,10,21,0.476,82
1386,12/17/14,Northern Colo.,@,Omaha,L 82-92,200,29,62,0.468,22,42,0.524,7,20,0.35,17,23,0.739,82
1387,12/18/14,Temple,@,Delaware,W 82-62,200,30,71,0.423,14,38,0.368,16,33,0.485,6,8,0.75,82
1388,12/20/14,Indiana,N,Butler,W 82-73,200,30,71,0.423,22,54,0.407,8,17,0.471,14,19,0.737,82
1389,12/20/14,Columbia,,Hofstra,W 82-77,200,25,58,0.431,12,23,0.522,13,35,0.371,19,27,0.704,82
1390,12/20/14,UNC,N,Ohio State,W 82-74,200,29,65,0.446,26,52,0.5,3,13,0.231,21,33,0.636,82
1391,12/20/14,Villanova,,Syracuse,W 82-77 (OT),225,26,62,0.419,22,46,0.478,4,16,0.25,26,32,0.813,82
1392,12/21/14,Ferris State,@,Bowling Green,W 82-68,200,27,55,0.491,18,37,0.486,9,18,0.5,19,22,0.864,82
1393,12/21/14,Hartford,,FIU,W 82-69,200,27,59,0.458,14,25,0.56,13,34,0.382,15,20,0.75,82
1394,12/21/14,Valparaiso,,Goshen,W 82-55,200,29,54,0.537,21,33,0.636,8,21,0.381,16,28,0.571,82
1395,12/21/14,Washington St.,,San Jose State,W 82-53,200,31,67,0.463,25,43,0.581,6,24,0.25,14,17,0.824,82
1396,12/22/14,Cal St Fullerton,,Tx AM-CC,W 82-77,200,25,54,0.463,17,32,0.531,8,22,0.364,24,29,0.828,82
1397,12/22/14,Colorado,N,DePaul,W 82-68,200,24,53,0.453,21,40,0.525,3,13,0.231,31,38,0.816,82
1398,12/22/14,Michigan State,,Citadel,W 82-56,200,32,53,0.604,28,42,0.667,4,11,0.364,14,19,0.737,82
1399,12/22/14,Ole Miss,N,SE Missouri St,W 82-51,200,25,49,0.51,19,36,0.528,6,13,0.462,26,31,0.839,82
1400,12/22/14,Oregon,,UCSB,W 82-78 (OT),225,30,56,0.536,22,33,0.667,8,23,0.348,14,17,0.824,82
1401,12/22/14,Md.-East. Shore,@,St. Bonaventure,W 82-80,200,29,54,0.537,19,37,0.514,10,17,0.588,14,20,0.7,82
1402,12/23/14,Houston,N,Texas Tech,W 82-69,200,27,50,0.54,14,26,0.538,13,24,0.542,15,25,0.6,82
1403,12/27/14,UNC Wilmington,@,Minnesota,L 82-108,200,31,66,0.47,21,42,0.5,10,24,0.417,10,12,0.833,82
1404,12/28/14,St. John's (NY),N,Tulane,W 82-57,200,31,61,0.508,25,44,0.568,6,17,0.353,14,19,0.737,82
1405,12/30/14,Delaware,,St. Bonaventure,W 82-77,200,29,54,0.537,19,37,0.514,10,17,0.588,14,19,0.737,82
1406,12/30/14,Iona,@,UMass,L 82-87,200,31,71,0.437,22,45,0.489,9,26,0.346,11,17,0.647,82
1407,12/30/14,West Virginia,,Virginia Tech,W 82-51,200,30,59,0.508,20,35,0.571,10,24,0.417,12,20,0.6,82
1408,12/31/14,UC-Irvine,,Hampden-Sydney,W 82-53,200,37,56,0.661,30,42,0.714,7,14,0.5,1,3,0.333,82
1409,12/31/14,Winthrop,,Longwood,W 82-72 (OT),225,25,57,0.439,12,29,0.414,13,28,0.464,19,25,0.76,82
1410,1/3/15,Auburn,,North Alabama,W 82-61,200,31,65,0.477,26,43,0.605,5,22,0.227,15,24,0.625,82
1411,1/3/15,Georgia State,,Little Rock,W 82-69,200,27,49,0.551,21,35,0.6,6,14,0.429,22,30,0.733,82
1412,1/8/15,UC-Irvine,,Long Beach St.,L 82-88,200,30,56,0.536,21,35,0.6,9,21,0.429,13,18,0.722,82
1413,1/8/15,LIU-Brooklyn,,Sacred Heart,W 82-81 (2OT),250,24,68,0.353,13,41,0.317,11,27,0.407,23,33,0.697,82
1414,1/8/15,Mt. St. Mary's,,Central Conn St,W 82-51,200,32,63,0.508,23,35,0.657,9,28,0.321,9,12,0.75,82
1415,1/10/15,Arkansas,,Vanderbilt,W 82-70,200,28,59,0.475,23,45,0.511,5,14,0.357,21,28,0.75,82
1416,1/10/15,Miami (OH),,Eastern Mich.,W 82-81 (OT),225,22,52,0.423,13,30,0.433,9,22,0.409,29,38,0.763,82
1417,1/10/15,Middle Tenn.,,Fla. Atlantic,W 82-58,200,27,60,0.45,23,43,0.535,4,17,0.235,24,26,0.923,82
1418,1/10/15,Portland State,@,North Dakota,W 82-75,200,30,58,0.517,25,46,0.543,5,12,0.417,17,26,0.654,82
1419,1/10/15,Presbyterian,@,Radford,L 82-95,200,34,60,0.567,30,51,0.588,4,9,0.444,10,16,0.625,82
1420,1/10/15,LIU-Brooklyn,@,Wagner,L 82-87,200,28,50,0.56,22,36,0.611,6,14,0.429,20,27,0.741,82
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1421,1/10/15,Western Caro.,,UNC Greensboro,W 82-72,200,26,52,0.5,16,33,0.485,10,19,0.526,20,32,0.625,82
1422,1/11/15,Green Bay,,Youngstown St.,W 82-67,200,27,63,0.429,23,48,0.479,4,15,0.267,24,32,0.75,82
1423,1/13/15,Boise State,,UNLV,W 82-73 (OT),225,30,68,0.441,25,53,0.472,5,15,0.333,17,19,0.895,82
1424,1/14/15,Buffalo,,Northern Ill.,W 82-63,200,29,58,0.5,23,41,0.561,6,17,0.353,18,28,0.643,82
1425,1/15/15,Chattanooga,@,Samford,W 82-76,200,30,62,0.484,25,42,0.595,5,20,0.25,17,24,0.708,82
1426,1/15/15,Texas State,,South Alabama,W 82-71,200,31,58,0.534,21,41,0.512,10,17,0.588,10,15,0.667,82
1427,1/17/15,Stephen F. Austin,@,Abilene Christ.,W 82-64,200,35,59,0.593,29,44,0.659,6,15,0.4,6,12,0.5,82
1428,1/17/15,Akron,,Central Mich.,W 82-76,200,27,60,0.45,13,25,0.52,14,35,0.4,14,29,0.483,82
1429,1/17/15,Arkansas,,Ole Miss,L 82-96,200,22,53,0.415,14,31,0.452,8,22,0.364,30,39,0.769,82
1430,1/17/15,Gardner-Webb,@,Coastal Caro.,W 82-67,200,28,56,0.5,17,32,0.531,11,24,0.458,15,18,0.833,82
1431,1/17/15,Wagner,@,Fairl. Dickinson,W 82-68,200,26,52,0.5,22,34,0.647,4,18,0.222,26,31,0.839,82
1432,1/17/15,Illinois State,,Bradley,W 82-72,200,26,51,0.51,13,26,0.5,13,25,0.52,17,23,0.739,82
1433,1/17/15,Louisiana,,South Alabama,L 82-89,200,27,68,0.397,21,48,0.438,6,20,0.3,22,32,0.688,82
1434,1/17/15,Stony Brook,@,Maine,W 82-39,200,34,55,0.618,24,35,0.686,10,20,0.5,4,8,0.5,82
1435,1/17/15,Oklahoma,,Oklahoma State,W 82-65,200,29,52,0.558,21,34,0.618,8,18,0.444,16,26,0.615,82
