Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
249,Quinnipiac,33,12,21,0.364,-9.5,-4.44,7,11,6,6,3,12,2364,2531,67.9,110,0.301,0.368,0.565,50.8,53.6,9.3,11.8,0.536,14.4,28.5,0.219
250,Radford,36,23,13,0.639,-2.61,-4.08,12,6,12,2,7,10,2422,2336,63.4,100.6,0.307,0.393,0.537,47.7,50.4,8.5,9.9,0.501,17.7,27.6,0.23
251,Rhode Island,34,26,8,0.765,11.81,4.61,15,3,15,1,7,4,2583,2338,69.2,98.6,0.406,0.306,0.547,50,49,7.9,7.4,0.503,20,27.9,0.298
252,Rice,31,7,24,0.226,-8.63,-0.04,4,14,5,10,2,13,2114,2347,70.2,107.1,0.273,0.42,0.548,50.3,60.5,9.9,8.3,0.523,14.7,28.1,0.191
253,Richmond,32,12,20,0.375,-0.17,3.61,9,9,6,9,4,8,2297,2418,68.3,109.3,0.314,0.352,0.583,53.2,53.4,9.1,8.8,0.554,16.9,28.2,0.232
254,Rider,32,22,10,0.688,0.98,-2.62,15,3,12,1,8,7,2620,2505,74.8,104.3,0.368,0.431,0.56,48.3,56.5,8.2,11,0.528,18.1,28.6,0.261
255,Robert Morris,33,16,17,0.485,-7.99,-6.11,9,9,4,6,9,11,2272,2334,70.8,99.5,0.362,0.344,0.536,50.9,49,9.2,10.3,0.505,19.4,31.3,0.247
256,Rutgers,34,15,19,0.441,5.5,6.83,3,15,13,9,0,9,2216,2204,66.9,95.9,0.303,0.38,0.508,48.1,54.4,8.3,9.5,0.474,17.9,28.2,0.212
257,Sacramento State,32,7,25,0.219,-8.91,-0.74,4,14,6,9,1,12,2157,2358,67.5,108.7,0.343,0.367,0.562,52.9,50.9,8.3,8,0.523,15.5,29.2,0.261
258,Sacred Heart,31,10,21,0.323,-11.38,-6.98,5,13,5,9,4,11,2129,2237,69.5,103.3,0.328,0.398,0.536,44.8,47.4,9.6,8.5,0.507,13.5,22.6,0.225
259,Saint Francis (PA),31,18,13,0.581,-6.13,-6.71,12,6,11,3,7,10,2450,2355,70.9,105.5,0.233,0.377,0.548,51.7,55,7.4,9.9,0.527,16.5,30.5,0.162
260,Saint Joseph's,32,16,16,0.5,3.78,1.9,10,8,10,3,4,9,2371,2311,71.2,100.6,0.246,0.457,0.523,50.7,58.5,6.6,9.7,0.497,14.5,24.5,0.174
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
261,Saint Louis,33,17,16,0.515,2.58,2.92,9,9,12,6,3,7,2170,2157,64.7,100.6,0.343,0.362,0.53,47,56.3,8.7,9.5,0.491,16.4,26.8,0.25
262,Saint Mary's (CA),36,30,6,0.833,12.86,0.33,16,2,18,2,11,1,2772,2321,63.6,100.3,0.248,0.31,0.519,44.9,48,8.5,8.3,0.492,13.4,22.5,0.178
263,Saint Peter's,32,14,18,0.438,-5.24,-4.36,6,12,8,5,3,12,2085,2113,65,99.3,0.423,0.435,0.53,51,57.2,8.4,8.3,0.484,18.6,28.9,0.304
264,Sam Houston State,36,21,15,0.583,-5.14,-4.8,12,6,14,2,5,10,2571,2477,69.2,99.1,0.369,0.433,0.536,47.4,54.1,7.4,11,0.504,18.3,26,0.252
265,Samford,32,10,22,0.313,-11.1,-3.37,6,12,8,6,2,14,2483,2639,71.9,114.7,0.273,0.442,0.596,54.2,63.6,9.3,7.9,0.571,16.8,33.7,0.205
266,San Diego State,33,22,11,0.667,12.23,3.91,11,7,13,2,5,7,2545,2240,70.4,96.4,0.288,0.402,0.516,46.3,55.3,8.7,8.7,0.482,17,25.1,0.209
267,San Diego,34,20,14,0.588,2.86,0.49,9,9,12,7,8,6,2385,2264,67.3,98.3,0.412,0.299,0.514,50.3,41.5,8.6,9.9,0.46,15.7,25.9,0.309
268,San Francisco,39,22,17,0.564,1.13,1.63,9,9,16,6,4,9,2685,2681,67.5,101.2,0.364,0.315,0.531,49.2,42.3,8.5,12.6,0.486,15.2,24.4,0.275
269,San Jose State,30,4,26,0.133,-8.74,2.91,1,17,3,11,1,14,1974,2260,69.3,107.8,0.304,0.487,0.553,47.3,62.9,10.5,9,0.523,13.5,24.7,0.221
270,Santa Clara,31,11,20,0.355,-7.01,0.61,8,10,6,11,5,5,2048,2224,65.4,109.3,0.329,0.306,0.588,53.8,59.6,8.3,10.6,0.563,17.1,27.4,0.233
271,Savannah State,32,15,17,0.469,-15.36,-5.06,12,4,10,2,4,13,2754,2991,83.6,110.5,0.306,0.375,0.584,55.5,58.9,7.6,11.2,0.559,18.4,34.9,0.219
272,Seattle,34,20,14,0.588,-2.32,-3.09,8,6,16,3,3,10,2589,2468,70.4,102,0.396,0.359,0.52,47.6,47.5,9.8,9.6,0.47,14,27.2,0.295
273,Seton Hall,34,22,12,0.647,15.67,10.11,10,8,14,3,5,6,2701,2512,71.1,103.2,0.298,0.377,0.535,46.9,48.9,8.3,8,0.503,15.5,28.1,0.216
274,Siena,32,8,24,0.25,-10.46,-2.99,4,14,7,8,1,15,2166,2405,67.2,108,0.421,0.353,0.547,48.9,50.7,9.7,8.7,0.509,13.7,28.9,0.295
275,South Alabama,32,14,18,0.438,-5.43,-2.87,7,11,11,4,2,13,2228,2218,71.1,97.2,0.375,0.375,0.502,50.7,49.9,8.8,12.2,0.464,16.3,29.1,0.256
276,South Carolina State,32,10,22,0.313,-20.18,-8.78,6,10,8,5,2,16,2355,2660,73.4,112.3,0.338,0.384,0.586,52.4,50.6,7.7,9.1,0.563,16.7,32.7,0.235
277,South Carolina Upstate,32,7,25,0.219,-17.46,-4.35,2,12,6,7,0,17,2424,2723,71.1,118.7,0.351,0.361,0.605,53.6,62.5,6.9,7,0.576,14.1,31.2,0.26
278,South Carolina,33,17,16,0.515,9.45,9.23,7,11,10,5,4,8,2313,2277,69.7,98.3,0.436,0.378,0.534,47.6,50.7,10.5,14.5,0.487,18.6,27.2,0.316
279,South Dakota State,35,28,7,0.8,6.84,-0.38,13,1,15,0,8,5,2958,2599,72.3,101.6,0.248,0.391,0.52,47.8,42.9,6.7,7.5,0.492,12.9,22.5,0.178
280,South Dakota,35,26,9,0.743,6.17,-2.6,11,3,13,2,9,5,2832,2404,72.2,95.2,0.278,0.378,0.507,47.5,46.3,6.7,7.5,0.472,17.5,26.4,0.203
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
281,South Florida,32,10,22,0.313,-7.27,0.05,3,15,7,11,3,10,2026,2260,65.5,107.5,0.326,0.365,0.539,50.8,55.4,10.3,11.2,0.511,14.2,30.6,0.222
282,Southeast Missouri State,31,14,17,0.452,-8.13,-4.88,8,10,7,7,6,9,2355,2413,69.1,111.7,0.344,0.387,0.578,51.5,50.3,7.1,12.2,0.55,15.5,29.3,0.245
283,Southeastern Louisiana,34,22,12,0.647,-6.4,-6.2,15,3,10,3,10,7,2439,2357,69.1,100.3,0.291,0.33,0.528,50.9,43.3,8.3,10.1,0.496,18.2,32.3,0.21
284,Southern California,36,24,12,0.667,12.82,6.29,12,6,13,5,6,5,2798,2563,68.7,102.3,0.266,0.393,0.536,49.3,53,7.5,7.6,0.51,16.8,28.9,0.187
285,SIU Edwardsville,30,9,21,0.3,-12.43,-3.36,5,13,4,9,5,11,2090,2362,70.4,111.8,0.459,0.355,0.583,51.2,54,9.8,9.6,0.541,15.4,29.4,0.337
286,Southern Illinois,33,20,13,0.606,1.37,0.65,11,7,13,3,5,8,2308,2280,66.9,101.8,0.337,0.392,0.538,51.1,51.4,9.8,7.4,0.504,17.4,28.8,0.24
287,Southern Methodist,33,17,16,0.515,9.08,3.66,6,12,13,5,2,8,2293,2114,64.4,99.4,0.306,0.434,0.524,49.7,63.8,7.5,10.1,0.495,18.6,31.7,0.208
288,Southern Mississippi,34,16,18,0.471,-4.26,1.31,7,11,11,3,2,11,2401,2449,67.8,105.8,0.318,0.454,0.57,54.1,55.9,6.4,7.1,0.544,18.1,28,0.225
289,Southern Utah,32,13,19,0.406,-7.64,-0.88,5,13,9,5,2,13,2416,2583,73.2,109.5,0.411,0.344,0.578,51.5,45.9,7.8,8.9,0.542,15.3,25.3,0.298
290,Southern,33,15,18,0.455,-14.54,-9.57,10,8,11,3,4,14,2279,2369,69.8,102,0.372,0.364,0.522,48.4,48.9,8.6,9.4,0.484,15.3,29.1,0.262
291,St. Bonaventure,34,26,8,0.765,8.87,2.61,14,4,13,1,9,4,2620,2407,69.4,100.6,0.384,0.432,0.531,49.5,57.4,7.6,10.2,0.49,17.7,29,0.275
292,St. Francis (NY),31,13,18,0.419,-12.25,-7.32,10,8,10,3,3,13,2260,2357,70.9,105.5,0.447,0.32,0.565,53,43.1,8.2,8.7,0.525,18.1,30.5,0.32
293,St. John's (NY),33,16,17,0.485,10.29,10.69,4,14,9,7,2,7,2412,2397,71.1,100.3,0.34,0.429,0.537,54.1,58.5,7.5,6,0.499,19.3,31.5,0.249
294,Stanford,35,19,16,0.543,8.08,7.14,11,7,14,5,4,7,2655,2622,72.2,103.1,0.292,0.361,0.523,46.1,47.7,9.3,11.3,0.497,13.9,27,0.198
295,Stephen F. Austin,35,28,7,0.8,2.67,-6.46,14,4,16,1,9,5,2819,2386,73.8,92.3,0.489,0.384,0.539,47.4,58.6,10.1,8.9,0.496,23.8,27.7,0.336
296,Stetson,32,12,20,0.375,-12.38,-6.46,4,10,7,9,5,11,2412,2496,73.1,105.9,0.351,0.38,0.566,52.5,52.4,7.7,8.5,0.537,16.8,26.8,0.246
297,Stony Brook,32,13,19,0.406,-5.09,-2.28,7,9,7,7,6,11,2205,2249,69.6,100.1,0.414,0.36,0.54,49.8,48.8,9.8,11.7,0.501,18.7,28,0.291
298,Syracuse,37,23,14,0.622,12.89,10.02,8,10,14,5,4,6,2466,2360,64.3,97.8,0.314,0.445,0.502,47.4,73.8,9.4,8.7,0.462,16.6,29.8,0.229
299,Temple,33,17,16,0.515,7.25,7.79,8,10,8,5,4,10,2308,2326,67.5,103.7,0.315,0.37,0.531,52.9,52.8,7.7,8.2,0.498,16,32.4,0.223
300,Tennessee-Martin,31,10,21,0.323,-10.51,-4.96,5,13,5,9,5,12,2135,2253,68.5,104.8,0.329,0.483,0.542,50.5,68.6,9.8,6.7,0.511,16.8,31.2,0.231
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
301,Tennessee State,30,15,15,0.5,-5.34,-2.98,10,8,9,5,6,9,1997,2010,67,98.4,0.342,0.479,0.545,50.3,63.1,8.1,10,0.516,20.4,26.8,0.235
302,Tennessee Tech,33,19,14,0.576,-5.83,-3.54,10,8,11,3,5,10,2413,2388,72.2,99.9,0.352,0.389,0.533,50.7,53.3,8.2,10.5,0.5,18.1,29.3,0.245
303,Tennessee,35,26,9,0.743,18.2,10.12,13,5,13,2,8,4,2584,2301,67.1,97.3,0.376,0.365,0.509,48.6,48.9,8.2,8.7,0.467,17.6,30.9,0.267
304,Texas A&M-Corpus Christi,29,11,18,0.379,-12.3,-6.56,8,10,7,6,4,11,1963,2057,69.9,100.6,0.454,0.417,0.546,49.3,60.8,10.8,7.5,0.51,19.1,28.6,0.306
305,Texas A&M,35,22,13,0.629,15.3,10.62,9,9,13,3,4,7,2631,2467,70.9,99.4,0.276,0.376,0.499,45.7,57.4,9.1,9.5,0.469,13.3,27,0.19
306,Texas-Arlington,34,21,13,0.618,2.2,-1.43,10,8,13,2,4,10,2640,2500,74.1,98.9,0.339,0.444,0.52,47.8,53.3,9.6,7.1,0.486,16.9,27.5,0.235
307,Texas Christian,33,21,12,0.636,16.38,9.68,9,9,15,3,3,7,2708,2487,70,105.6,0.305,0.356,0.555,45.5,57.2,8.8,11,0.523,15.5,25.8,0.223
308,Texas-El Paso,31,11,20,0.355,-5.3,-0.2,6,12,9,8,2,8,2094,2197,69.5,102,0.36,0.418,0.531,53.4,52.4,7.9,5.1,0.502,15.5,26.7,0.24
309,Texas-Rio Grande Valley,33,15,18,0.455,-7.71,-2.84,6,8,9,7,6,10,2490,2584,75.8,102.5,0.442,0.331,0.546,51.7,57.1,7.9,8.7,0.506,17.9,29.7,0.309
310,Texas-San Antonio,35,20,15,0.571,-1.24,-0.93,11,7,12,4,6,8,2740,2628,74.1,101,0.404,0.399,0.522,48.9,50.5,7,9.6,0.485,14.6,25.3,0.275
311,Texas Southern,36,16,20,0.444,-7.53,-5.53,12,6,8,2,5,17,2787,2859,72.7,108.4,0.312,0.329,0.537,51.5,54.3,7.2,10.9,0.512,13.8,32.1,0.208
312,Texas State,33,15,18,0.455,-5.83,-3.44,7,11,7,7,6,9,2190,2172,65.4,99.9,0.297,0.393,0.536,47.6,52.3,9.5,12.1,0.506,17.9,26.9,0.211
313,Texas Tech,37,27,10,0.73,19.38,9.6,11,7,17,1,4,6,2759,2397,68.5,94,0.379,0.383,0.506,47.4,46.8,8.7,9.9,0.463,18.9,28.2,0.267
314,Texas,34,19,15,0.559,13.96,10.67,8,10,13,4,3,7,2450,2338,66.9,99.1,0.262,0.352,0.513,50,48.8,7.7,8,0.483,15.7,29.1,0.187
315,Toledo,34,23,11,0.676,2.65,-1.75,13,5,12,4,9,6,2687,2532,69.9,106.5,0.258,0.326,0.523,48.8,38.9,8.7,10.3,0.493,11.8,28,0.189
316,Towson,32,18,14,0.563,-0.14,-3.14,8,10,10,4,4,9,2446,2279,68.7,102,0.384,0.391,0.535,46.2,54,8.1,7,0.496,16.6,27.6,0.273
317,Troy,33,16,17,0.485,-1.5,-2.11,9,9,10,4,4,10,2475,2408,69.9,103.7,0.305,0.375,0.528,50.2,46.9,9,7.9,0.498,14.5,28.8,0.212
318,Tulane,31,14,17,0.452,1.21,2.08,5,13,9,7,3,8,2269,2296,69.7,105.4,0.346,0.341,0.539,51,47.2,9.8,8.2,0.505,14.9,29.9,0.247
319,Tulsa,31,19,12,0.613,4.96,2.38,12,6,13,2,4,7,2277,2197,68.1,102.9,0.253,0.435,0.519,48,55.7,9.2,11.5,0.495,15.3,29.6,0.174
320,UCLA,33,21,12,0.636,12.07,6.86,11,7,14,2,3,7,2679,2507,71.5,103.9,0.297,0.394,0.522,48.2,50.6,8.3,6.7,0.491,12.8,26.8,0.208
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
321,Utah State,34,17,17,0.5,2.31,2.65,8,10,11,4,2,12,2489,2466,68.8,105,0.327,0.376,0.552,50.3,52.1,9.3,9.4,0.517,15.6,26.3,0.243
322,Utah Valley,34,23,11,0.676,5.08,-1.76,10,4,16,1,6,9,2657,2310,70.1,96.5,0.271,0.352,0.5,45.3,58.5,10.5,8.7,0.47,15.4,25.8,0.189
323,Utah,35,23,12,0.657,11.4,6.4,11,7,15,3,6,6,2571,2396,67.2,101.1,0.288,0.385,0.516,50.8,47.5,8.9,10.2,0.483,15.2,28.4,0.207
324,Valparaiso,32,15,17,0.469,0.63,0.93,6,12,8,4,3,12,2252,2182,69.8,97.7,0.426,0.351,0.522,49.1,55.5,9,7.9,0.476,17.7,27.3,0.302
325,Vanderbilt,32,12,20,0.375,8.52,10.14,6,12,11,7,1,10,2316,2368,66.5,110.4,0.365,0.311,0.559,49.6,46.7,7.2,13.9,0.524,13,27.6,0.264
326,Vermont,35,27,8,0.771,4.89,-3.17,15,1,12,2,12,5,2587,2277,65.2,99.7,0.248,0.377,0.528,46.5,49.4,8.5,9.5,0.502,15.2,22.3,0.177
327,Villanova,40,36,4,0.9,26.64,10.24,14,4,12,1,9,3,3463,2807,70.2,99.1,0.267,0.357,0.519,47.6,51.8,6.8,8.2,0.485,15.9,26.4,0.2
328,Virginia Commonwealth,33,18,15,0.545,3.55,2.42,9,9,11,7,5,5,2507,2470,71.4,103.7,0.294,0.369,0.544,49,52.4,9.7,7,0.515,15.8,27,0.21
329,VMI,30,9,21,0.3,-15.43,-4.25,4,14,6,8,3,12,1954,2214,70.5,104.7,0.348,0.42,0.549,52.6,54.4,10.1,9.2,0.515,16.9,29.5,0.25
330,Virginia Tech,33,21,12,0.636,14.35,6.72,10,8,14,4,6,5,2634,2382,69.9,102.1,0.294,0.428,0.532,51.2,54.5,7.5,11.1,0.504,16.2,29.3,0.205
331,Virginia,34,31,3,0.912,22.21,9.07,17,1,16,1,10,1,2283,1836,60.6,88.8,0.262,0.408,0.479,48.8,47.6,6.3,7.3,0.443,18.4,25.5,0.192
332,Wagner,33,23,10,0.697,-3.19,-6.9,14,4,16,1,7,9,2448,2256,69.6,97.8,0.46,0.366,0.522,46.3,52,8.1,10.5,0.477,18.1,28.2,0.317
333,Wake Forest,31,11,20,0.355,7.76,8.79,4,14,7,9,3,8,2273,2305,69.9,106.4,0.39,0.401,0.555,49,57.1,9.3,9.5,0.515,15.5,27.7,0.286
334,Washington State,31,12,19,0.387,0.67,5.22,4,14,8,8,1,10,2270,2411,69.4,111.2,0.285,0.4,0.56,52.9,51.4,8.7,10.3,0.535,14.1,31.2,0.201
335,Washington,34,21,13,0.618,7.65,6.06,10,8,16,4,4,6,2535,2481,70.7,102.1,0.344,0.355,0.538,51.9,60.1,8.5,8.7,0.507,18.2,33.3,0.238
336,Weber State,31,20,11,0.645,0.01,-2.88,13,5,12,3,7,4,2434,2195,70,99.9,0.317,0.325,0.515,50.7,48,8.3,7,0.483,14.8,25.8,0.22
337,West Virginia,37,26,11,0.703,19.88,9.36,11,7,14,3,5,5,2964,2575,70.6,98.2,0.441,0.386,0.542,47.5,55.3,7.8,10.1,0.499,20.5,29.7,0.314
338,Western Carolina,32,13,19,0.406,-11.9,-1.63,8,10,8,5,3,12,2190,2419,71,106.4,0.349,0.433,0.569,52,58.3,11,10.5,0.537,18.7,32,0.252
339,Western Illinois,28,12,16,0.429,-11.07,-2.28,3,11,11,5,1,10,2012,2009,69.9,101.4,0.275,0.391,0.522,50,48.3,9.1,6,0.495,14.2,24.3,0.192
340,Western Kentucky,38,27,11,0.711,11.08,3.65,14,4,14,3,9,5,2979,2674,69.7,100.6,0.237,0.367,0.522,48.5,52.9,7.5,7.8,0.495,16,29,0.171
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
341,Western Michigan,32,17,15,0.531,-2.22,-1.99,9,9,10,6,6,7,2402,2349,69.4,105.4,0.324,0.433,0.564,49.2,51.8,7.4,7.5,0.534,17.5,27,0.235
342,Wichita State,33,25,8,0.758,16.58,5.46,14,4,13,3,9,2,2731,2364,70,101.5,0.332,0.404,0.531,42.9,44,8.6,9.1,0.494,14.6,22.5,0.241
343,William & Mary,31,19,12,0.613,-1.36,-1.32,11,7,11,3,7,8,2636,2531,71.4,112.9,0.313,0.376,0.578,49.6,50.5,8.9,9.4,0.555,13.2,25.4,0.218
344,Winthrop,31,19,12,0.613,-1.63,-5.84,12,6,11,3,7,9,2464,2219,72.4,98.8,0.324,0.373,0.521,48.7,44.9,10.2,8.7,0.48,16.6,27,0.241
345,Wisconsin,33,15,18,0.455,10.38,9.5,7,11,11,7,3,8,2206,2177,63.4,103.6,0.302,0.303,0.547,50.3,47.4,8.3,10.8,0.512,16.2,27.6,0.228
346,Wofford,34,21,13,0.618,-0.96,-2.45,11,7,12,5,7,7,2578,2405,67.8,104.4,0.332,0.432,0.559,49.7,56.9,9.1,7.8,0.526,16.9,25.4,0.243
347,Wright State,35,25,10,0.714,0.58,-3.64,14,4,14,2,8,7,2500,2307,70,93.6,0.292,0.394,0.516,48.2,51.5,8.3,7.8,0.483,19.2,24.9,0.207
348,Wyoming,33,20,13,0.606,4.26,3.54,10,8,13,4,5,7,2633,2597,74.7,101.8,0.372,0.346,0.546,52.9,51.3,8,7.3,0.508,16.9,25.6,0.268
349,Xavier,35,29,6,0.829,19.08,9.45,15,3,17,1,9,2,2953,2616,72.4,102.2,0.256,0.411,0.532,44.9,52.1,9.3,9.6,0.499,14,22.8,0.195
350,Yale,31,16,15,0.516,-4.19,-2.83,9,5,9,3,7,11,2312,2288,70.1,104.4,0.328,0.352,0.552,50.2,51.9,9.8,7.7,0.519,16.1,26.3,0.238
351,Youngstown State,32,8,24,0.25,-13.66,-2.56,6,12,6,6,2,13,2410,2647,74.2,110.6,0.391,0.347,0.603,49.2,55.6,9.4,10.4,0.579,18.5,29.5,0.272
